Unnamed: 0,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
11321,3396137,Ilha do Lucena,Ilha do Lucena,-3.80778,-32.37999,T,ISL,BR,,30.0,,,,0,,9,America/Noronha,2016-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11533,3396349,Ilha dos Lençóis,Ilha dos Lencois,-1.3,-44.9,T,ISL,BR,,13.0,,,,0,,9,America/Belem,2012-01-19,Ilha Lencoes Grande,Ilha Lencois,Ilha Lençóis,Ilha Lenções Grande,Ilha dos Lencois,Ilha dos Lençóis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11534,3396350,Baía dos Lençóis,Baia dos Lencois,-1.45,-44.96667,H,BAY,BR,,13.0,,,,0,,-9999,America/Belem,2020-06-11,Bahia Turyana,Baia Turinana,Baia dos Lencois,Barra dos Lencoes,Barra dos Lencois,Barra dos Lençóis,Baía Turinana,Baía dos Lençóis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11552,3396368,Coroa das Lavadeiras,Coroa das Lavadeiras,-4.91083,-35.98138,H,SHOL,BR,,22.0,2411601.0,,,0,,-9999,America/Noronha,2017-12-27,Coroa das Lavadeiras,Lavandeira Reef,Recifese Bancos Lavadeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11743,3396559,Enseada da Lagoinha,Enseada da Lagoinha,-3.31667,-39.16667,H,BGHT,BR,,6.0,,,,0,,1,America/Fortaleza,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940,3396756,Lagoa do Mato,Lagoa do Mato,-4.58333,-37.63333,P,PPL,BR,,6.0,2301109.0,,,0,,-9999,America/Fortaleza,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12181,3396999,Ilha do Juruá,Ilha do Jurua,1.28333,-49.88333,T,ISL,BR,,3.0,,,,0,,1,America/Belem,2018-12-05,Ilha do Jurua,Ilha do Juruá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12183,3397001,Banco do Juruá,Banco do Jurua,-0.06667,-49.08333,H,BNK,BR,,16.0,,,,0,,-9999,America/Belem,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12247,3397065,Rio Jundiaí,Rio Jundiai,-5.75,-35.2,H,STM,BR,,22.0,,,,0,,-9999,America/Recife,2021-08-29,Jundiai River,Jundiaí River,Rio Jundiahy,Rio Jundiai,Rio Jundiaí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12278,3397096,Igarapé Jumina,Igarape Jumina,4.06667,-51.65,H,STM,BR,,3.0,,,,0,,2,America/Belem,2020-06-11,Igarape Jumina,Igarapé Jumina,Rio Luminabo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12493,3397311,Recife João da Cunha,Recife Joao da Cunha,-4.75,-36.98333,H,RF,BR,,22.0,,,,0,,-9999,America/Noronha,2012-01-19,Baixios Joao da Cunha,Baixios João da Cunha,Recife Joao Dias,Recife Joao da Cunha,Recife João Dias,Recife João da Cunha,Recifes Joao da Cunha,Recifes João da Cunha,Recifes do Joao da Cunha,Recifes do João da Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12538,3397356,Ilha Jipioca,Ilha Jipioca,1.85371,-50.21837,T,ISL,BR,,3.0,,,,0,,-9999,America/Belem,2013-10-07,Ilha Jipioca,Ilha Paraitari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12563,3397381,Ponta de Jericoacoara,Ponta de Jericoacoara,-2.78448,-40.50079,T,PT,BR,,6.0,2307254.0,,,0,,1,America/Fortaleza,2017-12-27,Jericoacoara Point,Ponta Jericoacoara,Ponta de Jericoacoara,Ponta de Jericoaquara,Ponta de Jericoaquára,Ponta de Jeriquaquara,Ponta do Jeriquaquara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12565,3397383,Enseada Jericoacoara,Enseada Jericoacoara,-2.83333,-40.63333,H,BGHT,BR,,6.0,,,,0,,-9999,America/Fortaleza,2012-01-19,Enseada Jericoacoara,Enseada Jericoaquara,Enseada Jeriquaquara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12781,3397599,Ponta Jaranduba,Ponta Jaranduba,0.08333,-49.46667,T,PT,BR,,16.0,,,,0,,0,America/Belem,2018-12-05,Ponta Jaranduba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12801,3397619,Ponta de Japerica,Ponta de Japerica,-0.68333,-46.96667,T,PT,BR,,16.0,,,,0,,-9999,America/Belem,2018-12-05,Ponta de Japerica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
