,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
38636,3456624,Motuca,Motuca,-21.50806,-48.15111,P,PPL,BR,,27.0,3532058.0,,,0,,619,America/Sao_Paulo,2012-08-03,Mutuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38637,3456625,Mota Pais,Mota Pais,-22.21667,-46.78333,P,PPL,BR,,27.0,3515186.0,,,0,,796,America/Sao_Paulo,2012-08-03,Mata Pais,Mota Paes,Mota Pais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38638,3456626,Mota,Mota,-21.2,-45.53333,P,PPL,BR,,15.0,3107109.0,,,0,,807,America/Sao_Paulo,2013-03-05,Mota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38639,3456627,Mota,Mota,-14.65,-56.16667,P,PPL,BR,,14.0,5105903.0,,,0,,211,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38640,3456628,Lagoa Mostardas,Lagoa Mostardas,-31.08333,-50.95,H,LGN,BR,,23.0,,,,0,,-1,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38641,3456629,Mostardas,Mostardas,-31.1068,-50.91723,P,PPL,BR,,23.0,4312500.0,,,0,,15,America/Sao_Paulo,2017-12-20,Mostarda,Mostardos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38642,3456630,Mossâmedes,Mossamedes,-16.12667,-50.215,P,PPL,BR,,29.0,5213905.0,,,0,,640,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38643,3456631,Serra dos Mosquitos,Serra dos Mosquitos,-22.5585,-46.68094,T,HLLS,BR,,27.0,,,,0,,1103,America/Sao_Paulo,2018-11-06,Serra dos Mosquitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38644,3456632,Córrego dos Mosquitos,Corrego dos Mosquitos,-18.81667,-49.88333,H,STM,BR,,15.0,,,,0,,458,America/Sao_Paulo,2013-02-09,Corrego dos Mosquitos,Córrego dos Mosquitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38645,3456633,Rio Mosquito,Rio Mosquito,-15.5,-41.35,H,STM,BR,,15.0,,,,0,,652,America/Bahia,2021-07-10,Ribeirao Mosquito,Ribeirão Mosquito,Rio Mosquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38646,3456634,Rio Mosquito,Rio Mosquito,-12.38333,-47.13333,H,STM,BR,,31.0,,,,0,,343,America/Araguaina,2021-09-08,Mosquito River,Rio Mosquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38647,3456635,Ribeirão do Mosquito,Ribeirao do Mosquito,-22.66667,-51.56667,H,STM,BR,,27.0,,,,0,,348,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38648,3456636,Ribeirão Mosquito,Ribeirao Mosquito,-18.63333,-43.2,H,STM,BR,,15.0,,,,0,,850,America/Sao_Paulo,2012-12-05,Ribeirao Mosquito,Ribeirão Mosquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38649,3456637,Ribeirão Mosquito,Ribeirao Mosquito,-18.11667,-53.38333,H,STM,BR,,11.0,,,,0,,655,America/Campo_Grande,2013-02-09,Ribeirao Mosquito,Ribeirão Mosquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38650,3456638,Córrego Mosquito,Corrego Mosquito,-18.06667,-48.66667,H,STM,BR,,29.0,,,,0,,535,America/Sao_Paulo,2013-02-09,Corrego Mosquito,Córrego Mosquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38651,3456639,Mosquitinho,Mosquitinho,-27.26667,-49.73333,P,PPL,BR,,26.0,4200309.0,,,0,,421,America/Sao_Paulo,2012-08-03,Mosquitinho,Mosquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38652,3456640,Mosqueiro,Mosqueiro,-11.11667,-37.15,P,PPL,BR,,28.0,2800308.0,,,0,,5,America/Maceio,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38653,3456641,Morro da Mosca,Morro da Mosca,-20.93333,-47.21667,T,HLL,BR,,27.0,3501004.0,,,0,,782,America/Sao_Paulo,2013-03-05,Morro da Mosca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38654,3456642,Mozarlândia,Mozarlandia,-14.74472,-50.57056,P,PPL,BR,,29.0,5214002.0,,,11251,,300,America/Sao_Paulo,2012-08-03,Mozarlandia,Mozarlândia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38655,3456643,Morungava,Morungava,-29.84816,-50.90223,P,PPLL,BR,,23.0,4309209.0,,,0,,76,America/Sao_Paulo,2014-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38656,3456644,Morungaba,Morungaba,-22.87914,-46.79575,P,PPL,BR,,27.0,3532009.0,,,0,,794,America/Sao_Paulo,2015-06-20,Murungaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38657,3456645,Rio Morumbi,Rio Morumbi,-23.78333,-54.08333,H,STM,BR,,11.0,,,,0,,224,America/Campo_Grande,2012-01-19,Arroio Merombi,Rio Morombi,Rio Morumbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38658,3456646,Morumbi,Morumbi,-23.80222,-54.10278,P,PPLL,BR,,11.0,5003751.0,,,0,,266,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38659,3456647,Mortugaba,Mortugaba,-15.02333,-42.36806,P,PPL,BR,,5.0,2921807.0,,,0,,842,America/Bahia,2012-08-03,Tabajara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38660,3456648,Rio Morto,Rio Morto,-28.81667,-49.66667,H,STM,BR,,26.0,,,,0,,54,America/Sao_Paulo,2021-08-06,Morto River,Rio Morto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38661,3456649,Rio Morto,Rio Morto,-22.99364,-43.49515,H,STM,BR,,21.0,,,,0,,7,America/Sao_Paulo,2012-01-19,Corrego Morto,Córrego Morto,Rio Morto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38662,3456650,Rio Morto,Rio Morto,-22.3,-41.95,H,STM,BR,,21.0,,,,0,,12,America/Sao_Paulo,2012-12-05,Rio Morto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38663,3456651,Rio das Mortes Pequeno,Rio das Mortes Pequeno,-21.1,-44.5,H,STM,BR,,15.0,,,,0,,866,America/Sao_Paulo,2012-01-19,Rio das Mortes,Rio das Mortes Pequeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38664,3456652,Rio das Mortes,Rio das Mortes,-25.45,-51.45,H,STM,BR,,18.0,,,,0,,1064,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38665,3456653,Rio das Mortes,Rio das Mortes,-21.15592,-44.87564,H,STM,BR,,15.0,,,,0,,804,America/Sao_Paulo,2013-03-05,Rio das Mortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38666,3456654,Rio das Mortes,Rio das Mortes,-11.726,-50.722,H,STM,BR,,14.0,,,,0,,190,America/Cuiaba,2013-06-05,Rio Manso,Rio das Mortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38667,3456655,Mortandade,Mortandade,-15.65,-53.91667,H,STM,BR,,14.0,,,,0,,583,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38668,3456656,Engenheiro Morsing,Engenheiro Morsing,-22.54056,-43.77694,P,PPL,BR,,21.0,3302809.0,,,0,,414,America/Sao_Paulo,2012-08-03,Engenheiro Morsing,Morsing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38669,3456657,Serra do Morro Vermelho,Serra do Morro Vermelho,-17.80323,-52.96337,T,HLLS,BR,,29.0,,,,0,,843,America/Sao_Paulo,2013-02-09,Serra do Morro Vermelho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38670,3456658,Serra do Morro Vermelho,Serra do Morro Vermelho,-17.75,-45.33333,T,HLLS,BR,,15.0,,,,0,,836,America/Sao_Paulo,2013-02-09,Serra do Morro Vermelho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38671,3456659,Morro Vermelho,Morro Vermelho,-21.21667,-47.23333,P,PPL,BR,,27.0,3509403.0,,,0,,943,America/Sao_Paulo,2013-03-05,Morro Vermelho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38672,3456660,Morro Vermelho,Morro Vermelho,-19.95111,-43.70028,P,PPLL,BR,,15.0,3110004.0,,,0,,987,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38673,3456661,Morro Verde,Morro Verde,-25.85,-52.21667,P,PPL,BR,,18.0,4114401.0,,,0,,811,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38674,3456662,Morro Verde,Morro Verde,-13.75,-40.26667,P,PPL,BR,,5.0,2918001.0,,,0,,644,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38675,3456663,Córrego Morroso,Corrego Morroso,-14.06667,-54.63333,H,STM,BR,,14.0,,,,0,,466,America/Cuiaba,2020-06-11,Corrego Morroso,Córrego Morroso,Rio Morroso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38676,3456664,Morro Sêco,Morro Seco,-20.53333,-41.91667,P,PPL,BR,,15.0,3112109.0,,,0,,906,America/Sao_Paulo,2012-12-05,Morro Seco,Morro Sêco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38677,3456665,Morros,Morros,-13.26667,-40.35,P,PPL,BR,,5.0,2924900.0,,,0,,728,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38678,3456666,Morro Reuter,Morro Reuter,-29.53806,-51.08083,P,PPL,BR,,23.0,4312476.0,,,0,,485,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38679,3456667,Morro Redondo,Morro Redondo,-22.33333,-41.91667,P,PPL,BR,,21.0,3302403.0,,,0,,28,America/Sao_Paulo,2012-12-05,Morro Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38680,3456668,Morro Redondo,Morro Redondo,-14.75,-39.41667,P,PPL,BR,,5.0,2903300.0,,,0,,208,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38681,3456669,Rio Morro Prêto,Rio Morro Preto,-12.53333,-39.93333,H,STM,BR,,5.0,,,,0,,180,America/Bahia,2012-01-19,Ribeirao do Morro Preto,Ribeirão do Morro Preto,Rio Morro Preto,Rio Morro Prêto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38682,3456670,Morro Prêto,Morro Preto,-12.7,-39.8,P,PPL,BR,,5.0,2911907.0,,,0,,231,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38683,3456671,Morro Pequeno,Morro Pequeno,-28.66667,-49.08333,P,PPL,BR,,26.0,4215455.0,,,0,,12,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38684,3456672,Morro Pelado,Morro Pelado,-13.9,-42.08333,P,PPL,BR,,5.0,2919504.0,,,0,,571,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38685,3456673,Ribeirão Morro Grande,Ribeirao Morro Grande,-22.25,-47.61667,H,STM,BR,,27.0,,,,0,,661,America/Sao_Paulo,2013-03-05,Ribeirao Morro Grande,Ribeirão Morro Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38686,3456674,Lagoa do Morro Grande,Lagoa do Morro Grande,-20.93333,-45.56667,H,LK,BR,,15.0,,,,0,,761,America/Sao_Paulo,2013-03-05,Lagoa do Morro Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38687,3456675,Morro Grande,Morro Grande,-28.66889,-49.10333,P,PPLL,BR,,26.0,4215455.0,,,0,,11,America/Sao_Paulo,2012-08-03,Barra Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38688,3456676,Morro Grande,Morro Grande,-26.5876,-48.7043,P,PPL,BR,,26.0,4201307.0,,,0,,7,America/Sao_Paulo,2012-08-03,Morro Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38689,3456677,Morro Grande,Morro Grande,-22.78528,-42.36556,P,PPLL,BR,,21.0,3300209.0,,,0,,33,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38690,3456678,Morro Grande,Morro Grande,-22.35862,-47.22224,P,PPL,BR,,27.0,3503307.0,,,0,,621,America/Sao_Paulo,2018-11-06,Morro Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38691,3456679,Morro Grande,Morro Grande,-20.93333,-47.71667,P,PPL,BR,,27.0,3505906.0,,,0,,699,America/Sao_Paulo,2013-03-05,Morro Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38692,3456680,Morro Grande,Morro Grande,-20.8,-41.13333,P,PPL,BR,,8.0,3201209.0,,,0,,43,America/Sao_Paulo,2012-12-05,Morro Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38693,3456681,Morro Grande,Morro Grande,-15.81667,-56.03333,P,PPL,BR,,14.0,5107800.0,,,0,,177,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38694,3456682,Morro Grande,Morro Grande,-15.25,-40.75,P,PPL,BR,,5.0,2926657.0,,,0,,412,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38695,3456683,Morro Grande,Morro Grande,-13.51667,-40.15,P,PPL,BR,,5.0,2916906.0,,,0,,765,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38696,3456684,Morro Grande,Morro Grande,-12.36667,-39.3,P,PPL,BR,,5.0,2913804.0,,,0,,189,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38697,3456685,Morro dos Pregos,Morro dos Pregos,-22.86667,-42.55,S,RSTP,BR,,21.0,3305505.0,,,0,,6,America/Sao_Paulo,2012-12-05,Morro dos Pregos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38698,3456686,Morro dos Paus,Morro dos Paus,-14.45,-40.36667,P,PPL,BR,,5.0,2925105.0,,,0,,604,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38699,3456687,Morro dos Bugres,Morro dos Bugres,-29.41667,-51.05,P,PPL,BR,,23.0,4313201.0,,,0,,595,America/Sao_Paulo,2012-08-03,Morro dos Borges,Morro dos Bugres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38700,3456688,Morro do Pilar,Morro do Pilar,-19.21556,-43.37639,P,PPL,BR,,15.0,3143708.0,,,0,,605,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38701,3456689,Morro do Ôlho d’Água,Morro do Olho d'Agua,-13.35,-40.21667,P,PPL,BR,,5.0,2919058.0,,,0,,796,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38702,3456690,Morro do Mamote,Morro do Mamote,-11.48333,-39.61667,P,PPL,BR,,5.0,2928950.0,,,0,,270,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38703,3456691,Morro do Gomes,Morro do Gomes,-11.68333,-42.11667,P,PPL,BR,,5.0,2912400.0,,,0,,652,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38704,3456692,Morro do Fogo,Morro do Fogo,-13.38333,-42.08333,P,PPL,BR,,5.0,2900504.0,,,0,,1042,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38705,3456693,Morro do Ferro,Morro do Ferro,-20.81667,-46.91667,S,RSTP,BR,,15.0,3152907.0,,,0,,751,America/Sao_Paulo,2013-03-05,Morro do Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38706,3456694,Morro do Ferro,Morro do Ferro,-20.77083,-44.57806,P,PPLL,BR,,15.0,3145604.0,,,0,,1073,America/Sao_Paulo,2012-08-03,Sao Joao Baptista,Sao Joao Batista,São João Baptista,São João Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38707,3456695,Morro do Coco,Morro do Coco,-21.37528,-41.34667,P,PPLL,BR,,21.0,3301009.0,,,0,,105,America/Sao_Paulo,2012-08-03,Morro de Coco,Morro de Côco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38708,3456696,Morro do Chapéu,Morro do Chapeu,-11.54852,-41.15804,P,PPL,BR,,5.0,2921708.0,,,21670,,1019,America/Bahia,2014-06-28,Morro de Chapeo,Morro do Chapeo,Morro do Chapéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38709,3456697,Morro do Boi,Morro do Boi,-13.8,-41.8,P,PPL,BR,,5.0,2910107.0,,,0,,500,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38710,3456698,Morro do Alto,Morro do Alto,-23.48083,-47.95556,P,PPLL,BR,,27.0,3522307.0,,,0,,678,America/Sao_Paulo,2012-08-03,Morro Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38711,3456699,Morro de Pedra,Morro de Pedra,-12.85,-40.06667,P,PPL,BR,,5.0,2911907.0,,,0,,284,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38712,3456700,Morro das Moedas,Morro das Moedas,-22.76667,-42.45,P,PPL,BR,,21.0,3304300.0,,,0,,49,America/Sao_Paulo,2012-08-03,Morro das Moedas,Morro das Moendas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38713,3456701,Morro das Flores,Morro das Flores,-12.40722,-40.595,P,PPLL,BR,,5.0,2927200.0,,,0,,513,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38714,3456702,Morro da Rosa,Morro da Rosa,-13.33333,-40.23333,P,PPL,BR,,5.0,2919058.0,,,0,,690,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38715,3456703,Morro d’Anta,Morro d'Anta,-18.29974,-39.95329,P,PPL,BR,,8.0,3201605.0,,,0,,63,America/Sao_Paulo,2012-12-05,Morro d'Anta,Morro d’Anta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38716,3456704,Morro da Moenda,Morro da Moenda,-13.4,-39.41667,P,PPL,BR,,5.0,2925758.0,,,0,,203,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38717,3456705,Córrego Morro da Mesa,Corrego Morro da Mesa,-16.71667,-50.81667,H,STM,BR,,29.0,,,,0,,548,America/Sao_Paulo,2013-02-09,Corrego Morro da Mesa,Córrego Morro da Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38718,3456706,Morro da Garça,Morro da Garca,-18.54694,-44.6025,P,PPL,BR,,15.0,3143609.0,,,0,,615,America/Sao_Paulo,2012-08-03,Morro da Graca,Morro da Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38719,3456707,Morro da Fumaça,Morro da Fumaca,-28.65083,-49.21,P,PPL,BR,,26.0,4211207.0,,,13951,,21,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38720,3456708,Ribeirão Morro Branco,Ribeirao Morro Branco,-11.91667,-46.83333,H,STM,BR,,31.0,,,,0,,476,America/Araguaina,1994-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38721,3456709,Morro Branco,Morro Branco,-16.15,-58.78333,P,PPL,BR,,14.0,5106828.0,,,0,,148,America/Cuiaba,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38722,3456710,Morro Bonito,Morro Bonito,-13.2,-39.88333,P,PPL,BR,,5.0,2904308.0,,,0,,726,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38723,3456711,Morro Baixo,Morro Baixo,-20.43333,-40.63333,P,PPL,BR,,8.0,3203346.0,,,0,,634,America/Sao_Paulo,2012-08-03,Morro Baixo,Murro Baixo do Joao Ferreira,Murro Baixo do João Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38724,3456712,Morro Azul,Morro Azul,-29.41667,-49.96667,P,PPL,BR,,23.0,4321667.0,,,0,,67,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
