,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66
55038,3473048,Rio Água Branca,Rio Agua Branca,-14.15,-39.73333,H,STM,BR,,5.0,,,,0,,151,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55039,3473049,Ribeirão Água Branca,Ribeirao Agua Branca,-24.13333,-53.2,H,STM,BR,,18.0,,,,0,,350,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55040,3473050,Ribeirão Água Branca,Ribeirao Agua Branca,-22.23333,-47.86667,H,STM,BR,,27.0,,,,0,,718,America/Sao_Paulo,2013-03-05,Ribeirao Agua Branca,Ribeirão Água Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55041,3473051,Ribeirão Água Branca,Ribeirao Agua Branca,-21.66667,-52.4,H,STM,BR,,11.0,,,,0,,272,America/Campo_Grande,2012-01-19,Corrego Agua Branca,Córrego Agua Branca,Ribeirao Agua Branca,Ribeirão Água Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55042,3473052,Ribeirão Água Branca,Ribeirao Agua Branca,-16.68333,-40.91667,H,STM,BR,,15.0,,,,0,,307,America/Bahia,2012-01-19,Ribeirao Agua Branca,Ribeirao Agua Branco,Ribeirão Água Branca,Ribeirão Água Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55043,3473053,Ribeirão Água Branca,Ribeirao Agua Branca,-15.01667,-55.71667,H,STM,BR,,14.0,,,,0,,325,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55044,3473054,Ribeirão Água Branca,Ribeirao Agua Branca,-14.5,-57.33333,H,STM,BR,,14.0,,,,0,,301,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55045,3473055,Riacho Água Branca,Riacho Agua Branca,-12.06667,-40.5,H,STMI,BR,,5.0,,,,0,,483,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55046,3473056,Lagoa Água Branca,Lagoa Agua Branca,-10.03333,-44.4,H,LK,BR,,20.0,,,,0,,330,America/Araguaina,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55047,3473057,Córrego da Água Branca,Corrego da Agua Branca,-16.4,-41.73333,H,STM,BR,,15.0,,,,0,,734,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55048,3473058,Córrego Água Branca,Corrego Agua Branca,-17.25,-50.2,H,STM,BR,,29.0,,,,0,,542,America/Sao_Paulo,2012-01-19,Corrego Agua Branca,Corrego Boa Vista,Córrego Boa Vista,Córrego Água Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55049,3473059,Córrego Água Branca,Corrego Agua Branca,-17.18333,-39.43333,H,STM,BR,,5.0,,,,0,,76,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55050,3473060,Córrego Água Branca,Corrego Agua Branca,-16.83333,-41.88333,H,STM,BR,,15.0,,,,0,,347,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55051,3473061,Córrego Água Branca,Corrego Agua Branca,-16.21667,-41.88333,H,STM,BR,,15.0,,,,0,,583,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55052,3473062,Córrego Água Branca,Corrego Agua Branca,-16.16667,-42.3,H,STM,BR,,15.0,,,,0,,490,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55053,3473063,Córrego Água Branca,Corrego Agua Branca,-12.86667,-56.13333,H,STM,BR,,14.0,,,,0,,401,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55054,3473064,Chapada da Água Branca,Chapada da Agua Branca,-16.08333,-42.55,T,UPLD,BR,,15.0,,,,0,,768,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55055,3473065,Arroio Água Branca,Arroio Agua Branca,-28.4,-50.5,H,STM,BR,,23.0,,,,0,,943,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55056,3473066,Água Branca,Agua Branca,-18.05,-44.25,S,RSTP,BR,,15.0,3104809.0,,,0,,609,America/Sao_Paulo,2013-02-09,Agua Branca,Água Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55057,3473067,Água Branca,Agua Branca,-16.91667,-41.78333,P,PPL,BR,,15.0,3103405.0,,,0,,858,America/Sao_Paulo,2012-12-05,Agua Branca,Água Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55058,3473068,Água Branca,Agua Branca,-16.13757,-55.73726,P,PPL,BR,,14.0,5107800.0,,,0,,148,America/Cuiaba,2020-06-11,Agua Branca,Fazenda Agua Branca,Água Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55059,3473069,Água Branca,Agua Branca,-16.18333,-41.46667,P,PPL,BR,,15.0,3141405.0,,,0,,614,America/Sao_Paulo,2012-08-03,Agua Branca,Fazenda Agua Branca,Fazenda Água Branca,Água Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55060,3473070,Água Branca,Agua Branca,-15.85,-39.2,P,PPL,BR,,5.0,2903409.0,,,0,,89,America/Bahia,2010-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55061,3473071,Água Branca,Agua Branca,-15.53333,-41.1,P,PPL,BR,,5.0,2910404.0,,,0,,645,America/Bahia,2010-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55062,3473072,Água Branca,Agua Branca,-14.75,-43.41667,P,PPL,BR,,15.0,3124302.0,,,0,,480,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55063,3473073,Água Branca,Agua Branca,-14.53333,-39.46667,P,PPL,BR,,5.0,2913606.0,,,0,,216,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55064,3473074,Água Branca,Agua Branca,-13.86667,-39.6,P,PPL,BR,,5.0,2911204.0,,,0,,241,America/Bahia,2010-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55065,3473075,Água Branca,Agua Branca,-12.78333,-39.2,P,PPL,BR,,5.0,2929602.0,,,0,,179,America/Bahia,2010-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55066,3473076,Água Branca,Agua Branca,-12.56667,-38.45,P,PPLX,BR,,5.0,2929503.0,,,0,,51,America/Bahia,2019-12-04,Agua Branca,Aguas Brancas,Água Branca,Águas Brancas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55067,3473077,Ribeirão Água Bonita,Ribeirao Agua Bonita,-24.48333,-52.05,H,STM,BR,,18.0,,,,0,,555,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55068,3473078,Ribeirão Água Bonita,Ribeirao Agua Bonita,-22.01667,-50.71667,H,STM,BR,,27.0,,,,0,,373,America/Sao_Paulo,2012-01-19,Ribeirao Agua Bonita,Ribeirao Francisco Padilha,Ribeirao Grande,Ribeirão Francisco Padilha,Ribeirão Grande,Ribeirão Água Bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55069,3473079,Ribeirão Água Bonita,Ribeirao Agua Bonita,-16.11667,-52.63333,H,STM,BR,,14.0,,,,0,,367,America/Cuiaba,2013-02-09,Ribeirao Agua Bonita,Ribeirão Água Bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55070,3473080,Água Bonita,Agua Bonita,-22.72194,-47.7555,P,PPLL,BR,,27.0,3538709.0,,,0,,505,America/Sao_Paulo,2018-11-06,Agua Bonita,Água Bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55071,3473081,Água Bonita,Agua Bonita,-13.03333,-49.81667,P,PPL,BR,,31.0,1702000.0,,,0,,314,America/Sao_Paulo,2018-07-25,Agua Bonita,Água Bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55072,3473082,Córrego da Água Boa,Corrego da Agua Boa,-22.38333,-54.78333,H,STM,BR,,11.0,,,,0,,333,America/Campo_Grande,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55073,3473083,Córrego da Água Boa,Corrego da Agua Boa,-16.48333,-40.43333,H,STM,BR,,15.0,,,,0,,604,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55074,3473084,Água Boa,Agua Boa,-23.50056,-52.15056,P,PPLL,BR,,18.0,4117503.0,,,0,,379,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55075,3473085,Água Boa,Agua Boa,-19.76667,-40.28333,P,PPL,BR,,8.0,3200607.0,,,0,,66,America/Sao_Paulo,2012-12-05,Agua Boa,Água Boa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55076,3473086,Água Boa,Agua Boa,-17.99611,-42.38889,P,PPL,BR,,15.0,3100609.0,,,0,,414,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55077,3473087,Vista Alegre,Vista Alegre,-16.96667,-44.28333,P,PPL,BR,,15.0,3116506.0,,,0,,854,America/Sao_Paulo,2012-08-03,Agua Boa,Vista Alegre,Água Boa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55078,3473088,Água Boa,Agua Boa,-14.45,-42.28333,P,PPL,BR,,5.0,2905008.0,,,0,,670,America/Bahia,2012-08-03,Agua Boa,Tingui,Tinguí,Água Boa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55079,3473089,Água Boa,Agua Boa,-12.41667,-44.61667,P,PPL,BR,,5.0,2902500.0,,,0,,732,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55080,3473090,Córrego Água Bela,Corrego Agua Bela,-16.73333,-40.33333,H,STM,BR,,15.0,,,,0,,703,America/Bahia,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55081,3473091,Córrego Água Bela,Corrego Agua Bela,-16.4,-41.73333,H,STM,BR,,15.0,,,,0,,734,America/Bahia,2012-01-19,Corrego Agua Bela,Corrego Canoao,Córrego Canoão,Córrego Água Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55082,3473092,Água Bela,Agua Bela,-16.16667,-40.81667,P,PPL,BR,,15.0,3101706.0,,,0,,363,America/Sao_Paulo,2012-12-05,Agua Bela,Água Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55083,3473093,Água Bela,Agua Bela,-14.33333,-40.7,P,PPL,BR,,5.0,2903953.0,,,0,,922,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55084,3473094,Córrego Água Azul,Corrego Agua Azul,-15.36667,-55.08333,H,STM,BR,,14.0,,,,0,,637,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55085,3473095,Córrego Água Azul,Corrego Agua Azul,-13.71667,-55.45,H,STM,BR,,14.0,,,,0,,447,America/Cuiaba,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55086,3473096,Água Azul,Agua Azul,-25.81444,-50.15,P,PPLL,BR,,18.0,4113205.0,,,0,,783,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55087,3473097,Água Azul,Agua Azul,-22.11667,-57.23333,P,PPL,BR,,11.0,5002803.0,,,0,,178,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55088,3473098,Água Azul,Agua Azul,-21.93333,-56.18333,P,PPL,BR,,11.0,5002100.0,,,0,,310,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55089,3473099,Varjão da Água Amarela,Varjao da Agua Amarela,-18.36667,-52.78333,H,MRSH,BR,,0.0,,,,0,,799,America/Sao_Paulo,2012-01-19,Varjao da Agua Amarela,Varjão da Água Amarela,Varzea da Agua Amarela,Várzea da Água Amarela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55090,3473100,Rio Água Amarela,Rio Agua Amarela,-25.81763,-50.20705,H,STM,BR,,18.0,,,,0,,774,America/Sao_Paulo,2021-07-13,Rio Agua Amarela,Rio Água Amarela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55091,3473101,Rio Água Amarela,Rio Agua Amarela,-18.66667,-52.36667,H,STM,BR,,29.0,,,,0,,711,America/Sao_Paulo,2020-06-11,Corrego Agua Amarela,Córrego Água Amarela,Ribeirao Agua Amarela,Ribeirão Agua Amarela,Rio Agua Amarela,Rio Agua Amarella,Rio Água Amarela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55092,3473102,Ribeirão Água Amarela,Ribeirao Agua Amarela,-21.28333,-51.31667,H,STM,BR,,27.0,,,,0,,299,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55093,3473103,Córrego da Água Amarela,Corrego da Agua Amarela,-19.92261,-49.74785,H,STM,BR,,15.0,,,,0,,379,America/Sao_Paulo,2013-02-09,Corrego da Agua Amarela,Córrego da Água Amarela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55094,3473104,Fazenda Água Amarela,Fazenda Agua Amarela,-25.89358,-50.05963,S,FRM,BR,,18.0,4101309.0,,,0,,812,America/Sao_Paulo,2020-06-11,Agua Amarella,Fazenda Agua Amarela,Fazenda Água Amarela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55095,3473105,Ilha d’Água,Ilha d'Agua,-22.81278,-43.16301,T,ISL,BR,,21.0,,,,0,,0,America/Sao_Paulo,2019-02-21,Ilha D'Agua,Ilha D’Água,Ilha d'Agua,Ilha d’Água,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55096,3473106,Córrego d’Água,Corrego d'Agua,-16.6,-41.4,H,STM,BR,,15.0,,,,0,,421,America/Bahia,2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55097,3473107,Agrinco,Agrinco,-24.91667,-53.01667,P,PPL,BR,,18.0,4104055.0,,,0,,648,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55098,3473108,Ribeirão Agrimensor Santiago,Ribeirao Agrimensor Santiago,-12.86012,-54.32755,H,STM,BR,,14.0,,,,0,,307,America/Cuiaba,2013-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55099,3473109,Agreste,Agreste,-13.86667,-43.23333,P,PPL,BR,,5.0,2926400.0,,,0,,463,America/Bahia,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55100,3473110,Agostinho Rodrigues,Agostinho Rodrigues,-19.45,-56.56667,P,PPL,BR,,11.0,5003207.0,,,0,,101,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55101,3473111,Agostinho,Agostinho,-21.4,-47.55,P,PPL,BR,,27.0,3551405.0,,,0,,768,America/Sao_Paulo,2012-08-03,Agostinho,Fazenda Agostinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55102,3473112,Agostinho,Agostinho,-18.26667,-55.28333,P,PPL,BR,,11.0,5007406.0,,,0,,169,America/Campo_Grande,2013-02-09,Agostinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55103,3473113,Agissê,Agisse,-22.53167,-50.91028,P,PPLL,BR,,27.0,3542206.0,,,0,,355,America/Sao_Paulo,2012-08-03,Alegria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55104,3473114,Agenor de Campos,Agenor de Campos,-24.12856,-46.68699,S,RSTPQ,BR,,27.0,,,,0,,11,America/Sao_Paulo,2021-12-16,Agenor de Campos,Kilometer 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55105,3473115,Agenor Alves,Agenor Alves,-19.38333,-50.06667,P,PPL,BR,,15.0,3111101.0,,,0,,489,America/Sao_Paulo,2013-02-09,Agenor Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55106,3473116,Rio Agapito,Rio Agapito,-16.43333,-56.06667,H,STM,BR,,14.0,,,,0,,130,America/Cuiaba,2013-02-09,Rio Agapito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55107,3473117,Córrego Agachi,Corrego Agachi,-19.7,-56.68333,H,STM,BR,,11.0,,,,0,,97,America/Campo_Grande,2020-06-11,Corrego Agachi,Córrego Agachi,Vazante do Agachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55108,3473118,Agachi,Agachi,-20.28333,-56.21667,P,PPL,BR,,11.0,5001102.0,,,0,,191,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55109,3473119,Agachi,Agachi,-20.06667,-56.3,P,PPL,BR,,11.0,5005608.0,,,0,,136,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55110,3473120,Afrânio Peixoto,Afranio Peixoto,-12.28806,-41.41778,P,PPLL,BR,,5.0,2919306.0,,,0,,933,America/Bahia,2012-08-03,Arroio Peixoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55111,3473121,Afra,Afra,-22.31667,-44.25,S,RSTP,BR,,21.0,3304128.0,,,0,,656,America/Sao_Paulo,2013-03-05,Afra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55112,3473122,Córrego Afonso XIII,Corrego Afonso XIII,-21.86667,-50.41667,H,STM,BR,,27.0,,,,0,,434,America/Sao_Paulo,1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55113,3473123,Afonso Souto,Afonso Souto,-29.96667,-55.2,P,PPL,BR,,23.0,4302907.0,,,0,,180,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55114,3473124,Rio dos Afonsos,Rio dos Afonsos,-22.85233,-43.38296,H,STM,BR,,21.0,,,,0,,19,America/Sao_Paulo,2019-02-21,Arroio dos Afonsos,Rio dos Afonsos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55115,3473125,Afonsópolis,Afonsopolis,-18.13333,-39.78333,P,PPL,BR,,5.0,2922003.0,,,0,,61,America/Bahia,2012-12-05,Afonsopolis,Afonsópolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55116,3473126,Afonso Nonato,Afonso Nonato,-16.25,-40.55,P,PPL,BR,,15.0,3101706.0,,,0,,242,America/Sao_Paulo,2012-12-05,Afonso Nonato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55117,3473127,Afonso Martins,Afonso Martins,-16.48333,-40.91667,P,PPL,BR,,15.0,3135803.0,,,0,,662,America/Sao_Paulo,2012-12-05,Afonso Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55118,3473128,Afonso de Paula,Afonso de Paula,-20.01667,-45.28333,P,PPL,BR,,15.0,3160405.0,,,0,,897,America/Sao_Paulo,2013-03-05,Afonso de Paula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55119,3473129,Afonso Cláudio,Afonso Claudio,-20.07417,-41.12389,P,PPL,BR,,8.0,3200102.0,,,13543,,368,America/Sao_Paulo,2012-08-03,Affonso Claudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55120,3473130,Afonso Camargo,Afonso Camargo,-25.46667,-51.35,S,RSTN,BR,,18.0,4110201.0,,,0,,1045,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55121,3473131,Afonso Arinos,Afonso Arinos,-22.01111,-43.33583,P,PPLL,BR,,21.0,3300951.0,,,0,,354,America/Sao_Paulo,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55122,3473132,Córrego do Afonso,Corrego do Afonso,-14.45,-56.81667,H,STM,BR,,14.0,,,,0,,214,America/Cuiaba,2012-01-19,Corrego do Affonso,Corrego do Afonso,Córrego do Affonso,Córrego do Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55123,3473133,Afonso,Afonso,-22.4,-42.6,P,PPL,BR,,21.0,3300803.0,,,0,,514,America/Sao_Paulo,2012-12-05,Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55124,3473134,Afonso,Afonso,-21.95,-53.51667,P,PPL,BR,,11.0,5006200.0,,,0,,371,America/Campo_Grande,2012-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55125,3473135,Afonso,Afonso,-16.41667,-40.86667,P,PPL,BR,,15.0,3135803.0,,,0,,375,America/Sao_Paulo,2012-12-05,Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
