,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52
3346,3663734,Igarapé José Grande,Igarape Jose Grande,-786.667,-7.353.333,H,STM,BR,,1,,,,0,,255,America/Eirunepe,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3347,3663735,José,Jose,0.81667,-6.688.333,P,PPL,BR,BR,4,1303809.0,,,0,,96,America/Manaus,03/08/2012,Jose,José,Sao Jose,São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3348,3663736,Rio Jordão,Rio Jordao,-9.55,-7.211.667,H,STM,BR,,1,,,,0,,331,America/Eirunepe,08/09/2021,Jordao River,Jordão River,Rio Jordao,Rio Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3349,3663737,Igarapé Jordão,Igarape Jordao,-8.6,-6.033.333,H,STM,BR,,4,,,,0,,141,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,3663738,Joaquim Cardoso,Joaquim Cardoso,376.667,-6.046.667,P,PPL,BR,,25,1400407.0,,,0,,84,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,3663739,Joaquim Antônio,Joaquim Antonio,-9.95,-60.5,P,PPL,BR,,14,5101407.0,,,0,,159,America/Cuiaba,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,3663740,Igarapé João Ramiro,Igarape Joao Ramiro,-463.722,-6.952.472,H,STM,BR,,4,,,,0,,89,America/Porto_Velho,09/10/1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,3663741,João Gama,Joao Gama,411.667,-6.071.667,P,PPL,BR,BR,25,1400456.0,,,0,,113,America/Boa_Vista,03/08/2012,Joao Gama,Joao Grama,João Gama,João Grama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3354,3663742,Paraná João Bezerra,Parana Joao Bezerra,-738.333,-7.316.667,H,STM,BR,,1,,,,0,,207,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3355,3663743,João Augusto,Joao Augusto,-7.2,-7.216.667,P,PPL,BR,,4,1301654.0,,,0,,182,America/Eirunepe,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3356,3663744,Lago de João,Lago de Joao,231.667,-6.083.333,H,LK,BR,,25,,,,0,,75,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3357,3663745,Joanico,Joanico,-385.133,-6.642.614,P,PPL,BR,,4,1302207.0,,,0,,62,America/Manaus,07/10/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358,3663746,Igarapé Joamo,Igarape Joamo,-206.667,-6.851.667,H,STM,BR,,4,,,,0,,87,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3359,3663747,Igarapé Joaci,Igarape Joaci,-825.583,-7.099.861,H,STM,BR,BR,1,,,,0,,182,America/Eirunepe,19/01/2012,Igarape Joaci,Igarape Paranajaci,Igarapé Joaci,Igarapé Paranàjaci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360,3663748,Joaci,Joaci,-773.333,-7.043.333,P,PPL,BR,BR,4,1301506.0,,,0,,215,America/Eirunepe,03/08/2012,Joaci,Joacy,Lago Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3361,3663749,Salto do Jirau,Salto do Jirau,-933.333,-6.471.667,H,FLLS,BR,BR,24,,,,0,,114,America/Porto_Velho,19/01/2012,Salto de Coati,Salto de Girao,Salto de Girão,Salto do Girao,Salto do Giráo,Salto do Jirau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,3663750,Jirau,Jirau,-943.333,-6.468.333,P,PPL,BR,BR,24,1100205.0,,,0,,98,America/Porto_Velho,03/08/2012,Girao,Girau,Girão,Jirau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3363,3663751,Rio Ji-Paraná,Rio Ji-Parana,-805.492,-628.969,H,STM,BR,,24,,,,0,,43,America/Porto_Velho,28/08/2021,Ji-Parana River,Ji-Paraná River,Rio Gi-Parana,Rio Gi-Paraná,Rio Gy Parana,Rio Gy Paraná,Rio Ji-Parana,Rio Ji-Paraná,Rio Jiparana,Rio Jiparaná,Rio Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,3663752,Jiju,Jiju,353.333,-6.036.667,P,PPL,BR,,25,1400100.0,,,0,,77,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,3663753,Maloca Jibóia,Maloca Jiboia,122.254,-6.951.521,P,PPL,BR,,4,1303809.0,,,0,,154,America/Manaus,07/10/2013,Jiboia,Jibóia,Maloca Jiboia,Maloca Jibora,Maloca Jibóia,Maloca Jibóra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,3663754,Igarapé Jeu,Igarape Jeu,196.667,-67.5,H,STM,BR,,4,,,,0,,97,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367,3663755,Igarapé Jesumina,Igarape Jesumina,-746.667,-7.358.333,H,STM,BR,,1,,,,0,,236,America/Eirunepe,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,3663756,Rio Jerimé,Rio Jerime,1.5,-6.126.667,H,STM,BR,,25,,,,0,,58,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,3663757,Ilha Jerimé,Ilha Jerime,151.667,-61.25,T,ISL,BR,,25,,,,0,,52,America/Boa_Vista,05/12/2018,Ilha Jerime,Ilha Jerimé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,3663758,Ilha Jerimanduba,Ilha Jerimanduba,-253.333,-6.663.333,T,ISL,BR,BR,4,,,,0,,62,America/Manaus,19/01/2012,Ilha Jerimanduba,Ilha do Capote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3371,3663759,Ilha Jenipapo,Ilha Jenipapo,-553.273,-6.088.098,T,ISL,BR,,4,,,,0,,23,America/Manaus,04/04/2013,Ilha Jenipapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3372,3663760,Ilha Jenipapo,Ilha Jenipapo,-261.667,-66.75,T,ISL,BR,BR,4,,,,0,,59,America/Manaus,19/01/2012,Ilha Genipapo,Ilha Jenipapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373,3663761,Igarapé Jenipapo,Igarape Jenipapo,-9.95,-63.7,H,STM,BR,BR,24,,,,0,,137,America/Porto_Velho,19/01/2012,Igarape Jenipapo,Igarape do Genipapo,Igarapé Jenipapo,Igarapé do Genipapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374,3663762,Igarapé Jenipapo,Igarape Jenipapo,-766.482,-629.417,H,STM,BR,,4,,,,0,,45,America/Manaus,04/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375,3663763,Cachoeira Jenipapo,Cachoeira Jenipapo,103.333,-63.95,H,FLLS,BR,,4,,,,0,,80,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376,3663764,Jenipapo,Jenipapo,-557.194,-6.092.111,P,PPL,BR,BR,4,1302702.0,,,0,,40,America/Manaus,03/08/2012,Genipapo,Jenipapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377,3663765,Igarapé Jeju,Igarape Jeju,-9.7,-6.168.333,H,STM,BR,BR,24,,,,0,,156,America/Porto_Velho,19/01/2012,Igarape Jeja,Igarape Jeju,Igarape Saracura,Igarapé Jeja,Igarapé Jeju,Igarapé Saracura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3378,3663766,Igarapé Jeju,Igarape Jeju,158.333,-68.8,H,STM,BR,,4,,,,0,,137,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3379,3663767,Igarapé Jece,Igarape Jece,0.26667,-69.95,H,STM,BR,,4,,,,0,,141,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380,3663768,Cachoeira J. Bani,Cachoeira J. Bani,-0.41667,-6.621.667,H,RPDS,BR,,4,,,,0,,73,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3381,3663769,Igarapé Javivera,Igarape Javivera,-346.667,-6.801.667,H,STM,BR,,4,,,,0,,84,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3382,3663770,Lago Javarimirim,Lago Javarimirim,-413.333,-69.55,H,LK,BR,,4,,,,0,,81,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3383,3663771,Ilha Javarimirim,Ilha Javarimirim,-413.333,-6.948.333,T,ISL,BR,,4,,,,0,,58,America/Porto_Velho,05/12/2018,Ilha Javarimirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384,3663772,Ilha Javarimirim,Ilha Javarimirim,-318.333,-6.786.667,T,ISL,BR,BR,4,,,,0,,57,America/Porto_Velho,19/01/2012,Ilha Javarimirim,Isla Javary Mirim,Javary Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3385,3663773,Rio Javari,Rio Javari,0.78333,-6.373.333,H,STM,BR,,4,,,,0,,63,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,3663774,Ilha Javari,Ilha Javari,-171.667,-67.9,T,ISL,BR,BR,4,,,,0,,74,America/Manaus,19/01/2012,Ilha Javari,Ilha Javary,Ilha Vandaxi,Ilha de Uanaxy,Vandaxil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387,3663775,Lago Jauató,Lago Jauato,-283.333,-6.541.667,H,LK,BR,,4,,,,0,,75,America/Manaus,06/09/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388,3663776,Jauató,Jauato,-273.333,-6.538.333,P,PPL,BR,BR,4,1302207.0,,,0,,30,America/Manaus,03/08/2012,Jauato,Jauató,Sao Francisco,São Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3389,3663777,Paraná Jauari,Parana Jauari,-6.25,-6.201.667,H,STMA,BR,,4,,,,0,,29,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,3663778,Ilha Jauari,Ilha Jauari,-625.272,-6.203.229,T,ISL,BR,,4,,,,0,,39,America/Manaus,05/12/2018,Ilha Jauari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391,3663779,Ilha Javari,Ilha Javari,-219.306,-6.110.583,T,ISL,BR,BR,4,,,,0,,33,America/Manaus,19/01/2012,Ilha Jauari,Ilha Javari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,3663780,Jauari,Jauari,-0.32478,-642.256,P,PPL,BR,,4,1303601.0,,,0,,46,America/Manaus,16/07/2014,Janari,Jauari,Rio Jauari,Río Jauarí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,3663781,Maloca Jauaretê Poço,Maloca Jauarete Poco,119.753,-6.925.823,P,PPL,BR,,4,1303809.0,,,0,,144,America/Manaus,07/10/2013,Jauarete Poco,Jauaretê Poço,Maloca Jauarete Poco,Maloca Jauaretê Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,3663782,Igarapé Jauaretê,Igarape Jauarete,168.884,-6.934.492,H,STM,BR,,4,,,,0,,150,America/Manaus,07/10/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395,3663783,Jauarauá,Jauaraua,-288.333,-6.491.667,P,PPL,BR,,4,1304260.0,,,0,,53,America/Manaus,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,3663784,Ilha Jauarapá,Ilha Jauarapa,-3.45,-6.863.333,T,ISL,BR,BR,4,,,,0,,112,America/Porto_Velho,11/06/2020,Ilha Jauarapa,Ilha Jauarapá,Ilha da Flora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,3663785,Rio Jauaperi,Rio Jauaperi,-138.333,-6.161.667,H,STM,BR,BR,0,,,,0,,15,America/Manaus,07/07/2021,Rio Janaperi,Rio Jauaperi,Rio Jauapery,Rio Jauapiry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,3663786,Furo do Jauacaca,Furo do Jauacaca,-236.667,-6.481.667,H,STM,BR,,4,,,,0,,41,America/Manaus,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3399,3663787,Rio Jaú,Rio Jau,-190.372,-614.271,H,STM,BR,,4,,,,0,,12,America/Manaus,07/07/2021,Jau River,Jaú River,Rio Iau,Rio Iaú,Rio Jacu,Rio Jacú,Rio Jahu,Rio Jahú,Rio Jau,Rio Jaú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,3663788,Rio Jaú,Rio Jau,-0.41667,-64.65,H,STM,BR,,4,,,,0,,48,America/Boa_Vista,08/09/2021,Jau River,Jaú River,Rio Jau,Rio Jaú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,3663789,Igarapé Jatuarara,Igarape Jatuarara,-9.75,-6.233.333,H,STM,BR,BR,24,,,,0,,138,America/Porto_Velho,19/01/2012,Igarape Jatuarana,Igarape Jatuarara,Igarapé Jatuarana,Igarapé Jatuarara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,3663790,Igarapé Jatuaraninha,Igarape Jatuaraninha,-698.333,-60.3,H,STM,BR,,4,,,,0,,100,America/Manaus,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,3663791,Rio Jatuarana,Rio Jatuarana,-7.2,-6.108.333,H,STM,BR,BR,4,,,,0,,82,America/Porto_Velho,22/08/2021,Jatuarana River,Rio Jataurana,Rio Jatuarana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,3663792,Igarapé Jatuarana,Igarape Jatuarana,-9.4,-62.55,H,STM,BR,,24,,,,0,,126,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,3663793,Igarapé Jatuarana,Igarape Jatuarana,-888.333,-6.226.667,H,STM,BR,,24,,,,0,,108,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,3663794,Igarapé Jatuarana,Igarape Jatuarana,-788.333,-6.068.333,H,STM,BR,,4,,,,0,,105,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,3663795,Igarapé Jatuarana,Igarape Jatuarana,-579.241,-6.141.112,H,STM,BR,,4,,,,0,,32,America/Manaus,04/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,3663796,Igarapé Jatuarana,Igarape Jatuarana,-415.317,-6.395.419,H,STM,BR,,4,,,,0,,40,America/Manaus,04/04/2013,Igarape Jatuarana,Igarape Jaturana,Igarapé Jatuarana,Igarapé Jaturana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409,3663797,Jatuarana,Jatuarana,-913.333,-62.25,P,PPL,BR,,24,1100130.0,,,0,,144,America/Porto_Velho,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,3663798,Jatuarana,Jatuarana,-788.333,-6.068.333,P,PPL,BR,BR,4,1303304.0,,,0,,105,America/Manaus,03/08/2012,Jatuarana,Salvarano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,3663799,Jatuarana,Jatuarana,-580.639,-6.353.694,P,PPL,BR,BR,4,1304104.0,,,0,,69,America/Manaus,03/08/2012,Jatuarana,Paru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,3663800,Igarapé do Jatobá,Igarape do Jatoba,-926.667,-6.211.667,H,STM,BR,,24,,,,0,,160,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,3663801,Reserva Florestal do Jaru,Reserva Florestal do Jaru,-966.667,-61.75,L,RESF,BR,BR,24,,,,0,,158,America/Porto_Velho,19/01/2012,Reserva Florestal de Jaru,Reserva Florestal do Jaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,3663802,Lago Jarpia,Lago Jarpia,-168.333,-6.591.667,H,LK,BR,,4,,,,0,,36,America/Manaus,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,3663803,Rio Jari,Rio Jari,-511.667,-62.35,H,STM,BR,BR,4,,,,0,,65,America/Manaus,22/08/2021,Jari River,Rio Jari,Rio Jary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,3663804,Paraná do Jari,Parana do Jari,-47.625,-6.214.444,H,STMA,BR,BR,4,,,,0,,60,America/Manaus,19/01/2012,Parana do Jari,Parana do Jary,Paraná do Jari,Paraná do Jary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,3663805,Lago Jari,Lago Jari,-5,-6.231.667,H,LK,BR,BR,4,,,,0,,54,America/Manaus,19/01/2012,Lago Jari,Lago Jary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,3663806,Lago Jarauetê,Lago Jarauete,0.11667,-6.903.333,H,LK,BR,,4,,,,0,,111,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,3663807,Igarapé Jararaca,Igarape Jararaca,1.6,-6.883.333,H,STM,BR,,4,,,,0,,130,America/Boa_Vista,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,3663808,Jararaca,Jararaca,293.333,-6.053.333,P,PPL,BR,BR,25,1400100.0,,,0,,61,America/Boa_Vista,03/08/2012,Jararaca,Sao Jose,São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,3663809,Rio Jaraí,Rio Jarai,-446.778,-6.654.444,H,STM,BR,BR,4,,,,0,,61,America/Porto_Velho,11/06/2020,Rio Jarai,Rio Jaraqui,Rio Jaraí,Rio Jurai,Rio Juraí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,3663810,Rio Jaraqui,Rio Jaraqui,-366.667,-66.1,H,STM,BR,,4,,,,0,,63,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,3663811,Ilha Jaraqui,Ilha Jaraqui,-191.667,-6.546.667,T,ISL,BR,,4,,,,0,,53,America/Manaus,05/12/2018,Ilha Jaraqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,3663812,Igarapé Jaraqui,Igarape Jaraqui,-448.333,-6.646.667,H,STM,BR,,4,,,,0,,73,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,3663813,Cachoeira Jaquirana,Cachoeira Jaquirana,-8.7,-62.8,H,FLLS,BR,,24,,,,0,,100,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,3663814,Japura River,Japura River,-313.333,-6.476.667,H,STM,BR,CO,0,,,,0,,25,America/Manaus,02/05/2021,Caqueta River,Japura River,Japurá River,Rio Caqueia,Rio Caqueiá,Rio Caqueta,Rio Japura,Rio Japurá,Rio Yapura,Rio Yapurá,Río Caquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,3663815,Igarapé Japurá,Igarape Japura,0,-68.25,H,STM,BR,,4,,,,0,,75,America/Boa_Vista,08/09/2021,Igarape Japura,Igarapé Japurá,Japura River,Japurá River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,3663816,Japurá,Japura,-716.667,-71.95,P,PPL,BR,BR,4,1301803.0,,,0,,170,America/Eirunepe,03/08/2012,Japura,Japurá,Sao Bennardo,Sao Bernardo,São Bennardo,São Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,3663817,Japurá,Japura,-182.611,-6.659.889,P,PPL,BR,,4,1302108.0,,,0,,53,America/Manaus,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,3663818,Vila Bittencourt,Vila Bittencourt,-139.583,-6.942.222,P,PPL,BR,BR,4,1302108.0,,,0,,73,America/Eirunepe,05/12/2018,Japura,Japurá,Narino,Nariño,Vila Bitencort,Vila Bittencourt,Vilia Bittencort,Villa Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,3663819,Ilha Japu,Ilha Japu,-0.41667,-64.35,T,ISL,BR,,4,,,,0,,41,America/Boa_Vista,05/12/2018,Ilha Japu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,3663820,Igarapé Japim,Igarape Japim,-886.667,-6.328.333,H,STM,BR,,24,,,,0,,85,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,3663821,Corredeira Japemim,Corredeira Japemim,166.667,-62.45,H,RPDS,BR,BR,25,,,,0,,136,America/Boa_Vista,19/01/2012,Corredeira Japemim,Corredeira Japenim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,3663822,Lago Japeim,Lago Japeim,-268.333,-65.15,H,LK,BR,,4,,,,0,,47,America/Manaus,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,3663823,Lago Japacuá,Lago Japacua,-301.667,-6.821.667,H,LK,BR,,4,,,,0,,60,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,3663824,Ilha Japacuá,Ilha Japacua,-298.333,-6.826.667,T,ISL,BR,,4,,,,0,,69,America/Porto_Velho,05/12/2018,Ilha Japacua,Ilha Japacuá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,3663825,Igarapé Japacuá,Igarape Japacua,-3,-6.816.667,H,STM,BR,,4,,,,0,,102,America/Porto_Velho,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,3663826,Ilha Japacari,Ilha Japacari,-266.667,-67.4,T,ISL,BR,BR,4,,,,0,,50,America/Porto_Velho,19/01/2012,Ilha Japacari,Ilha Japacary,Ilha Jararaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,3663827,Ilha Jangada,Ilha Jangada,-160.806,-6.931.667,T,ISL,BR,,4,,,,0,,74,America/Porto_Velho,05/12/2018,Ilha Jangada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,3663828,Rio Jandiatuba,Rio Jandiatuba,-346.667,-68.7,H,STM,BR,BR,4,,,,0,,98,America/Porto_Velho,22/08/2021,Jandiatuba River,Rio Jandiatuba,Rio Jandiatubu,Rio Jatuarana,Rio Jundiatuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,3663829,Ilha Jandiatuba,Ilha Jandiatuba,-348.333,-68.6,T,ISL,BR,,4,,,,0,,114,America/Porto_Velho,05/12/2018,Ilha Jandiatuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
