geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
7774917,Sítio Celso Gaspe,Sitio Celso Gaspe,Sitio Celso Gaspe$Sítio Celso Gaspe,-2.369.045,-5.020.428,P,PPL,BR,,18,4109708,,,0,,604,America/Sao_Paulo,03/08/2012
7774918,Sítio Marimbondo,Sitio Marimbondo,Sitio Marimbondo$Sítio Marimbondo,-2.369.518,-5.020.893,P,PPL,BR,,18,4109708,,,0,,602,America/Sao_Paulo,03/08/2012
7774919,Sítio S. Dirce,Sitio S. Dirce,Sitio S. Dirce$Sítio S. Dirce,-2.369.522,-5.021.333,P,PPL,BR,,18,4109708,,,0,,576,America/Sao_Paulo,03/08/2012
7774920,Sítio Vicente dos Santos,Sitio Vicente dos Santos,Sitio Vicente dos Santos$Sítio Vicente dos Santos,-2.369.674,-5.021.853,P,PPL,BR,,18,4109708,,,0,,585,America/Sao_Paulo,03/08/2012
7774921,Fazenda Santa Maria,Fazenda Santa Maria,Fazenda Santa Maria,-2.370.111,-5.020.794,S,FRM,BR,,18,4109708,,,0,,617,America/Sao_Paulo,03/08/2012
7774922,Escola Napoleão da Silva Reis,Escola Napoleao da Silva Reis,Escola Napoleao da Silva Reis$Escola Napoleão da Silva Reis,-2.370.543,-5.022.582,S,SCH,BR,,18,4109708,,,0,,603,America/Sao_Paulo,03/08/2012
7774923,Capela Nossa Senhora Aparecida,Capela Nossa Senhora Aparecida,Capela Nossa Senhora Aparecida,-2.370.314,-5.022.802,S,CH,BR,,18,4109708,,,0,,612,America/Sao_Paulo,03/08/2012
7774924,Sítio São Paulo,Sitio Sao Paulo,Sitio Sao Paulo$Sítio São Paulo,-2.369.547,-5.022.125,P,PPL,BR,,18,4109708,,,0,,573,America/Sao_Paulo,03/08/2012
7774925,Escola Visconde de Mauá,Escola Visconde de Maua,Escola Visconde de Maua$Escola Visconde de Mauá,-2.369.045,-502.186,S,SCH,BR,,18,4109708,,,0,,560,America/Sao_Paulo,03/08/2012
7774926,Sítio José Teixeira de Carvalho,Sitio Jose Teixeira de Carvalho,Sitio Jose Teixeira de Carvalho$Sítio José Teixeira de Carvalho,-2.369.344,-5.023.644,P,PPL,BR,,18,4109708,,,0,,580,America/Sao_Paulo,03/08/2012
7774927,Sítio Irmãos Moura,Sitio Irmaos Moura,Sitio Irmaos Moura$Sítio Irmãos Moura,-2.370.032,-5.023.524,P,PPL,BR,,18,4109708,,,0,,576,America/Sao_Paulo,03/08/2012
7774928,Sítios Boa Vista,Sitios Boa Vista,Sitios Boa Vista$Sítios Boa Vista,-2.369.846,-5.024.144,P,PPL,BR,,18,4109708,,,0,,556,America/Sao_Paulo,03/08/2012
7774929,Sítio Jorge Domingos de Lima,Sitio Jorge Domingos de Lima,Sitio Jorge Domingos de Lima$Sítio Jorge Domingos de Lima,-2.370.639,-5.023.795,P,PPL,BR,,18,4109708,,,0,,589,America/Sao_Paulo,03/08/2012
7774930,Sítio São José,Sitio Sao Jose,Sitio Sao Jose$Sítio São José,-237.111,-5.023.762,P,PPL,BR,,18,4109708,,,0,,558,America/Sao_Paulo,03/08/2012
7774931,Sítio Otacílio Moura,Sitio Otacilio Moura,Sitio Otacilio Moura$Sítio Otacílio Moura,-2.372.167,-5.024.051,P,PPL,BR,,18,4109708,,,0,,547,America/Sao_Paulo,03/08/2012
7774932,Sítio São João,Sitio Sao Joao,Sitio Sao Joao$Sítio São João,-2.372.243,-5.023.189,P,PPL,BR,,18,4109708,,,0,,574,America/Sao_Paulo,03/08/2012
7774933,Fazenda Guarapuava,Fazenda Guarapuava,Fazenda Guarapuava,-2.370.851,-5.021.323,S,FRM,BR,,18,4109708,,,0,,593,America/Sao_Paulo,03/08/2012
7774934,Fazenda Torrão de Ouro,Fazenda Torrao de Ouro,Fazenda Torrao de Ouro$Fazenda Torrão de Ouro,-2.371.219,-5.021.261,S,FRM,BR,,18,4109708,,,0,,610,America/Sao_Paulo,03/08/2012
7774935,Sítio Sebastião Alves,Sitio Sebastiao Alves,Sitio Sebastiao Alves$Sítio Sebastião Alves,-2.371.079,-5.019.539,P,PPL,BR,,18,4112306,,,0,,598,America/Sao_Paulo,03/08/2012
7774936,Sítio Sebastião Galvão,Sitio Sebastiao Galvao,Sitio Sebastiao Galvao$Sítio Sebastião Galvão,-2.372.175,-5.019.753,P,PPL,BR,,18,4112306,,,0,,605,America/Sao_Paulo,03/08/2012
7774937,Sítio São Jonas,Sitio Sao Jonas,Sitio Sao Jonas$Sítio São Jonas,-2.371.599,-5.019.321,P,PPL,BR,,18,4112306,,,0,,577,America/Sao_Paulo,03/08/2012
7774938,Sítio Nova Esperança,Sitio Nova Esperanca,Sitio Nova Esperanca$Sítio Nova Esperança,-2.370.952,-5.018.203,P,PPL,BR,,18,4112306,,,0,,553,America/Sao_Paulo,03/08/2012
7774939,Sítio São Benedito,Sitio Sao Benedito,Sitio Sao Benedito$Sítio São Benedito,-2.371.829,-5.018.859,P,PPL,BR,,18,4112306,,,0,,585,America/Sao_Paulo,03/08/2012
7774940,Cruzeirinho,Cruzeirinho,Cruzeirinho,-237.207,-5.018.417,L,LCTY,BR,,18,,,,0,,600,America/Sao_Paulo,21/01/2012
7774941,Sítio Paraíso,Sitio Paraiso,Sitio Paraiso$Sítio Paraíso,-2.372.264,-5.017.598,P,PPL,BR,,18,4112306,,,0,,569,America/Sao_Paulo,03/08/2012
7774942,Sítio Nossa Senhora Aparecida,Sitio Nossa Senhora Aparecida,Sitio Nossa Senhora Aparecida$Sítio Nossa Senhora Aparecida,-23.726,-5.018.221,P,PPL,BR,,18,4112306,,,0,,574,America/Sao_Paulo,03/08/2012
7774943,Pagani,Pagani,Pagani,-2.374.061,-5.017.803,L,LCTY,BR,,18,,,,0,,584,America/Sao_Paulo,21/01/2012
7774944,Pico Agudo,Pico Agudo,Pico Agudo,-2.374.275,-5.018.878,L,LCTY,BR,,18,,,,0,,609,America/Sao_Paulo,21/01/2012
7774945,Sítio São Sebastião,Sitio Sao Sebastiao,Sitio Sao Sebastiao$Sítio São Sebastião,-2.372.515,-5.020.415,P,PPL,BR,,18,4112306,,,0,,607,America/Sao_Paulo,03/08/2012
7774946,Escola Doutor Guinther Algayer,Escola Doutor Guinther Algayer,Escola Doutor Guinther Algayer,-2.372.984,-5.019.933,S,SCH,BR,,18,4112306,,,0,,620,America/Sao_Paulo,03/08/2012
7774947,Sítio Luiz Carlos dos Santos,Sitio Luiz Carlos dos Santos,Sitio Luiz Carlos dos Santos$Sítio Luiz Carlos dos Santos,-2.372.918,-5.020.339,P,PPL,BR,,18,4112306,,,0,,609,America/Sao_Paulo,03/08/2012
7774948,Escola Padre Feijó,Escola Padre Feijo,Escola Padre Feijo$Escola Padre Feijó,-2.373.278,-5.021.475,S,SCH,BR,,18,4112306,,,0,,626,America/Sao_Paulo,03/08/2012
7774949,Fazenda Reinaldo,Fazenda Reinaldo,Fazenda Reinaldo,-2.373.937,-5.020.188,S,FRM,BR,,18,4112306,,,0,,632,America/Sao_Paulo,03/08/2012
7774950,Sítio João Vitorino,Sitio Joao Vitorino,Sitio Joao Vitorino$Sítio João Vitorino,-23.74,-5.021.748,P,PPL,BR,,18,4109708,,,0,,623,America/Sao_Paulo,03/08/2012
7774951,Sítio Real,Sitio Real,Sitio Real$Sítio Real,-2.373.874,-502.198,P,PPL,BR,,18,4109708,,,0,,625,America/Sao_Paulo,03/08/2012
7774952,Sítio Isidoro,Sitio Isidoro,Sitio Isidoro$Sítio Isidoro,-2.374.113,-5.021.791,P,PPL,BR,,18,4109708,,,0,,616,America/Sao_Paulo,03/08/2012
7774953,Sítio Água-Branca,Sitio Agua-Branca,Sitio Agua-Branca$Sítio Água-Branca,-2.374.184,-5.022.961,P,PPL,BR,,18,4109708,,,0,,563,America/Sao_Paulo,03/08/2012
7774954,Sítio J. Bueno,Sitio J. Bueno,Sitio J. Bueno$Sítio J. Bueno,-2.374.127,-5.023.457,P,PPL,BR,,18,4109708,,,0,,571,America/Sao_Paulo,03/08/2012
7774955,Sítio Quatro Irmãos,Sitio Quatro Irmaos,Sitio Quatro Irmaos$Sítio Quatro Irmãos,-2.373.902,-5.023.781,P,PPL,BR,,18,4109708,,,0,,564,America/Sao_Paulo,03/08/2012
7774956,Capela de São Roque,Capela de Sao Roque,Capela de Sao Roque$Capela de São Roque,-2.373.506,-5.023.225,S,CH,BR,,18,4109708,,,0,,592,America/Sao_Paulo,03/08/2012
7774957,Estância Nossa Senhora Aparecida,Estancia Nossa Senhora Aparecida,Estancia Nossa Senhora Aparecida$Estância Nossa Senhora Aparecida,-2.373.221,-5.023.136,S,FRM,BR,,18,4109708,,,0,,574,America/Sao_Paulo,03/08/2012
7774958,Sítio Palmeiras,Sitio Palmeiras,Sitio Palmeiras$Sítio Palmeiras,-2.372.923,-5.023.535,P,PPL,BR,,18,4109708,,,0,,559,America/Sao_Paulo,03/08/2012
7774959,Sítio Ângelo Alves,Sitio Angelo Alves,Sitio Angelo Alves$Sítio Ângelo Alves,-2.373.203,-5.023.349,P,PPL,BR,,18,4109708,,,0,,563,America/Sao_Paulo,03/08/2012
7774960,Sítio Areão,Sitio Areao,Sitio Areao$Sítio Areão,-2.373.281,-5.023.556,P,PPL,BR,,18,4109708,,,0,,576,America/Sao_Paulo,03/08/2012
7774961,Sítio São Roque do Pico,Sitio Sao Roque do Pico,Sitio Sao Roque do Pico$Sítio São Roque do Pico,-2.374.095,-5.024.498,P,PPL,BR,,18,4109708,,,0,,548,America/Sao_Paulo,03/08/2012
7774962,Sítio Ribeirão do Meio,Sitio Ribeirao do Meio,Sitio Ribeirao do Meio$Sítio Ribeirão do Meio,-2.374.571,-5.024.452,P,PPL,BR,,18,4109708,,,0,,547,America/Sao_Paulo,03/08/2012
7774963,Sítio Barbosa,Sitio Barbosa,Sitio Barbosa$Sítio Barbosa,-2.374.735,-5.023.803,P,PPL,BR,,18,4109708,,,0,,571,America/Sao_Paulo,03/08/2012
7774964,Areão,Areao,Areao$Areão,-2.374.969,-5.023.702,L,LCTY,BR,,18,,,,0,,572,America/Sao_Paulo,21/01/2012
7774965,Córrego Água-Branca,Corrego Agua-Branca,Corrego Agua-Branca$Córrego Água-Branca,-2.373.895,-5.024.851,H,STM,BR,,18,,,,0,,542,America/Sao_Paulo,21/01/2012
7774966,Sítio Santa Maria,Sitio Santa Maria,Sitio Santa Maria$Sítio Santa Maria,-237.486,-5.022.586,P,PPL,BR,,18,4109708,,,0,,588,America/Sao_Paulo,03/08/2012
7774967,Sítio Eduardo Carmceiro,Sitio Eduardo Carmceiro,Sitio Eduardo Carmceiro$Sítio Eduardo Carmceiro,-2.374.963,-5.022.251,P,PPL,BR,,18,4109708,,,0,,603,America/Sao_Paulo,03/08/2012
7774968,Sítio Expedito Amâncio,Sitio Expedito Amancio,Sitio Expedito Amancio$Sítio Expedito Amâncio,-2.374.396,-5.021.201,P,PPL,BR,,18,4109708,,,0,,646,America/Sao_Paulo,03/08/2012
7774969,Pico Agudo,Pico Agudo,Pico Agudo,-2.374.795,-5.020.967,P,PPLL,BR,,18,4109708,,,0,,635,America/Sao_Paulo,03/08/2012
7774970,Sítio José Medeiros,Sitio Jose Medeiros,Sitio Jose Medeiros$Sítio José Medeiros,-2.374.923,-5.021.478,P,PPL,BR,,18,4109708,,,0,,618,America/Sao_Paulo,03/08/2012
7774971,Sítio Edson Faroto,Sitio Edson Faroto,Sitio Edson Faroto$Sítio Edson Faroto,-2.374.732,-5.020.002,P,PPL,BR,,18,4112306,,,0,,666,America/Sao_Paulo,03/08/2012
7774972,Estância do Pico,Estancia do Pico,Estancia do Pico$Estância do Pico,-2.374.703,-5.018.005,S,FRM,BR,,18,4112306,,,0,,591,America/Sao_Paulo,03/08/2012
7774973,Sítio Pagani,Sitio Pagani,Sitio Pagani$Sítio Pagani,-2.374.886,-501.799,P,PPL,BR,,18,4112306,,,0,,595,America/Sao_Paulo,03/08/2012
7774974,Sítio João Pedro Filho,Sitio Joao Pedro Filho,Sitio Joao Pedro Filho$Sítio João Pedro Filho,-2.374.619,-5.017.168,P,PPL,BR,,18,4112306,,,0,,571,America/Sao_Paulo,03/08/2012
7774975,Sítio São José,Sitio Sao Jose,Sitio Sao Jose$Sítio São José,-237.467,-5.016.489,P,PPL,BR,,18,4112306,,,0,,583,America/Sao_Paulo,03/08/2012
7774976,Sítio São João,Sitio Sao Joao,Sitio Sao Joao$Sítio São João,-237.496,-5.017.021,P,PPL,BR,,18,4112306,,,0,,576,America/Sao_Paulo,03/08/2012
7774977,Sítio José Inácio,Sitio Jose Inacio,Sitio Jose Inacio$Sítio José Inácio,-2.374.967,-5.016.125,P,PPL,BR,,18,4112306,,,0,,587,America/Sao_Paulo,03/08/2012
7774978,Sítio Luiz de Freitas,Sitio Luiz de Freitas,Sitio Luiz de Freitas$Sítio Luiz de Freitas,-2.374.754,-5.014.147,P,PPL,BR,,18,4112306,,,0,,583,America/Sao_Paulo,03/08/2012
7774979,Fazenda Santa Elisa,Fazenda Santa Elisa,Fazenda Santa Elisa,-2.374.901,-5.013.314,S,FRM,BR,,18,4112306,,,0,,609,America/Sao_Paulo,03/08/2012
7774980,Fazenda Império,Fazenda Imperio,Fazenda Imperio$Fazenda Império,-2.374.505,-5.012.863,S,FRM,BR,,18,4112306,,,0,,573,America/Sao_Paulo,03/08/2012
7774981,Gomes,Gomes,Gomes,-2.374.875,-5.012.177,L,LCTY,BR,,18,,,,0,,577,America/Sao_Paulo,21/01/2012
7774982,Ribeirão Guajuvira,Ribeirao Guajuvira,Ribeirao Guajuvira$Ribeirão Guajuvira,-23.727,-5.013.342,H,STM,BR,,18,,,,0,,507,America/Sao_Paulo,21/01/2012
7774983,Fazenda Conde,Fazenda Conde,Fazenda Conde,-2.372.633,-5.013.587,S,FRM,BR,,18,4112306,,,0,,527,America/Sao_Paulo,03/08/2012
7774984,Sítio Alegre,Sitio Alegre,Sitio Alegre$Sítio Alegre,-2.374.174,-501.585,P,PPL,BR,,18,4112306,,,0,,597,America/Sao_Paulo,03/08/2012
7774985,Sítio José Carlos,Sitio Jose Carlos,Sitio Jose Carlos$Sítio José Carlos,-2.374.214,-5.016.595,P,PPL,BR,,18,4112306,,,0,,593,America/Sao_Paulo,03/08/2012
7774986,Sítio Joaquim,Sitio Joaquim,Sitio Joaquim$Sítio Joaquim,-2.374.188,-501.712,P,PPL,BR,,18,4112306,,,0,,551,America/Sao_Paulo,03/08/2012
7774987,Sítio São Joaquim,Sitio Sao Joaquim,Sitio Sao Joaquim$Sítio São Joaquim,-2.373.679,-5.016.489,P,PPL,BR,,18,4112306,,,0,,546,America/Sao_Paulo,03/08/2012
7774988,Fazenda Doutor Moacir,Fazenda Doutor Moacir,Fazenda Doutor Moacir,-2.373.025,-501.588,S,FRM,BR,,18,4112306,,,0,,552,America/Sao_Paulo,03/08/2012
7774989,Sítio São Pedro,Sitio Sao Pedro,Sitio Sao Pedro$Sítio São Pedro,-2.372.771,-5.017.555,P,PPL,BR,,18,4112306,,,0,,542,America/Sao_Paulo,03/08/2012
7774990,Escola Miran Pires,Escola Miran Pires,Escola Miran Pires,-2.372.312,-5.017.161,S,SCH,BR,,18,4112306,,,0,,593,America/Sao_Paulo,03/08/2012
7774991,Sítio João M. da Rosa,Sitio Joao M. da Rosa,Sitio Joao M. da Rosa$Sítio João M. da Rosa,-2.372.086,-5.017.087,P,PPL,BR,,18,4112306,,,0,,561,America/Sao_Paulo,03/08/2012
7774992,Sítio José Terra Pinto,Sitio Jose Terra Pinto,Sitio Jose Terra Pinto$Sítio José Terra Pinto,-2.371.902,-5.016.749,P,PPL,BR,,18,4112306,,,0,,551,America/Sao_Paulo,03/08/2012
7774993,Sítio Irineu Vidal,Sitio Irineu Vidal,Sitio Irineu Vidal$Sítio Irineu Vidal,-2.371.809,-5.016.866,P,PPL,BR,,18,4112306,,,0,,534,America/Sao_Paulo,03/08/2012
7774994,Sítio São José,Sitio Sao Jose,Sitio Sao Jose$Sítio São José,-237.185,-501.707,P,PPL,BR,,18,4112306,,,0,,561,America/Sao_Paulo,03/08/2012
7774995,Guapé,Guape,Guape$Guapé,-237.065,-5.015.075,L,LCTY,BR,,18,,,,0,,555,America/Sao_Paulo,21/01/2012
7774996,Sítio São João,Sitio Sao Joao,Sitio Sao Joao$Sítio São João,-2.370.922,-5.015.321,P,PPL,BR,,18,4111704,,,0,,519,America/Sao_Paulo,03/08/2012
7774997,Sítio Santo Antônio,Sitio Santo Antonio,Sitio Santo Antonio$Sítio Santo Antônio,-2.370.825,-5.014.395,P,PPL,BR,,18,4112306,,,0,,494,America/Sao_Paulo,03/08/2012
7774998,Sítio Jabuticabal,Sitio Jabuticabal,Sitio Jabuticabal$Sítio Jabuticabal,-2.371.767,-501.514,P,PPL,BR,,18,4112306,,,0,,508,America/Sao_Paulo,03/08/2012
7774999,Sítio Manuelino de Moraes,Sitio Manuelino de Moraes,Sitio Manuelino de Moraes$Sítio Manuelino de Moraes,-237.207,-5.015.073,P,PPL,BR,,18,4112306,,,0,,518,America/Sao_Paulo,03/08/2012
7775000,Escola Doutor Eurico Batista Rosa,Escola Doutor Eurico Batista Rosa,Escola Doutor Eurico Batista Rosa,-2.371.882,-501.471,S,SCH,BR,,18,4112306,,,0,,516,America/Sao_Paulo,03/08/2012
7775001,Sítio Benedito Xavier da Silva,Sitio Benedito Xavier da Silva,Sitio Benedito Xavier da Silva$Sítio Benedito Xavier da Silva,-2.372.201,-501.514,P,PPL,BR,,18,4112306,,,0,,511,America/Sao_Paulo,03/08/2012
7775002,Sítio Reinaldo Polleto,Sitio Reinaldo Polleto,Sitio Reinaldo Polleto$Sítio Reinaldo Polleto,-2.372.303,-5.013.495,P,PPL,BR,,18,4112306,,,0,,501,America/Sao_Paulo,03/08/2012
7775003,Sítio Luiz Américo Baggio,Sitio Luiz Americo Baggio,Sitio Luiz Americo Baggio$Sítio Luiz Américo Baggio,-237.216,-5.013.349,P,PPL,BR,,18,4111704,,,0,,511,America/Sao_Paulo,03/08/2012
7775004,Sítio Oliveira Ferreira Costa,Sitio Oliveira Ferreira Costa,Sitio Oliveira Ferreira Costa$Sítio Oliveira Ferreira Costa,-237.172,-5.012.173,P,PPL,BR,,18,4111704,,,0,,544,America/Sao_Paulo,03/08/2012
7775005,Sítio Iguapé,Sitio Iguape,Sitio Iguape$Sítio Iguapé,-2.371.665,-5.013.355,P,PPL,BR,,18,4112306,,,0,,505,America/Sao_Paulo,03/08/2012
7775006,Sítio São Joaquim,Sitio Sao Joaquim,Sitio Sao Joaquim$Sítio São Joaquim,-2.371.484,-5.013.495,P,PPL,BR,,18,4111704,,,0,,503,America/Sao_Paulo,03/08/2012
7775007,Água Funda,Agua Funda,Agua Funda$Água Funda,-2.370.358,-5.014.163,H,STM,BR,,18,,,,0,,496,America/Sao_Paulo,21/01/2012
7775008,Sítio Devazílio,Sitio Devazilio,Sitio Devazilio$Sítio Devazílio,-2.370.095,-5.013.464,P,PPL,BR,,18,4111704,,,0,,489,America/Sao_Paulo,03/08/2012
7775009,Sítio Marcos Carvalho,Sitio Marcos Carvalho,Sitio Marcos Carvalho$Sítio Marcos Carvalho,-2.369.887,-5.012.906,P,PPL,BR,,18,4111704,,,0,,499,America/Sao_Paulo,03/08/2012
7775010,Sítio Luis Brandino,Sitio Luis Brandino,Sitio Luis Brandino$Sítio Luis Brandino,-2.369.151,-5.011.843,P,PPL,BR,,18,4111704,,,0,,483,America/Sao_Paulo,03/08/2012
7775011,Sítio Celeste,Sitio Celeste,Sitio Celeste$Sítio Celeste,-2.369.101,-5.013.244,P,PPL,BR,,18,4111704,,,0,,565,America/Sao_Paulo,03/08/2012
7775012,Sítio Nelson Ferreira,Sitio Nelson Ferreira,Sitio Nelson Ferreira$Sítio Nelson Ferreira,-2.369.264,-5.013.992,P,PPL,BR,,18,4111704,,,0,,535,America/Sao_Paulo,03/08/2012
7775013,Sítio Antônio Catarino Manso,Sitio Antonio Catarino Manso,Sitio Antonio Catarino Manso$Sítio Antônio Catarino Manso,-2.369.724,-5.013.443,P,PPL,BR,,18,4111704,,,0,,498,America/Sao_Paulo,03/08/2012
7775014,Sítio Santa Luzia,Sitio Santa Luzia,Sitio Santa Luzia$Sítio Santa Luzia,-2.370.009,-5.013.722,P,PPL,BR,,18,4111704,,,0,,494,America/Sao_Paulo,03/08/2012
7775015,Guapé,Guape,Guape$Guapé,-2.371.388,-5.016.159,L,LCTY,BR,,18,,,,0,,533,America/Sao_Paulo,21/01/2012
7775016,Ponte Torta,Ponte Torta,Ponte Torta,-2.370.217,-5.015.355,L,LCTY,BR,,18,,,,0,,585,America/Sao_Paulo,21/01/2012
7775017,Sítio União,Sitio Uniao,Sitio Uniao$Sítio União,-2.369.812,-5.015.098,P,PPL,BR,,18,4111704,,,0,,530,America/Sao_Paulo,03/08/2012
7775018,Fazenda São José,Fazenda Sao Jose,Fazenda Sao Jose$Fazenda São José,-2.369.595,-501.592,S,FRM,BR,,18,4111704,,,0,,569,America/Sao_Paulo,03/08/2012
7775019,Escola Maria José da Piedade,Escola Maria Jose da Piedade,Escola Maria Jose da Piedade$Escola Maria José da Piedade,-2.369.151,-5.015.039,S,SCH,BR,,18,4111704,,,0,,565,America/Sao_Paulo,03/08/2012
7775020,Fazenda Roda de Água,Fazenda Roda de Agua,Fazenda Roda de Agua$Fazenda Roda de Água,-2.368.942,-5.015.078,S,FRM,BR,,18,4111704,,,0,,552,America/Sao_Paulo,03/08/2012
7775021,Fazenda Santa Elísia,Fazenda Santa Elisia,Fazenda Santa Elisia$Fazenda Santa Elísia,-2.370.306,-5.016.934,S,FRM,BR,,18,4112306,,,0,,590,America/Sao_Paulo,03/08/2012
7775022,Fazenda Monjolinho,Fazenda Monjolinho,Fazenda Monjolinho,-2.368.371,-5.016.158,S,FRM,BR,,18,4111704,,,0,,564,America/Sao_Paulo,03/08/2012
7775023,Sítio Cambará,Sitio Cambara,Sitio Cambara$Sítio Cambará,-2.367.651,-501.552,P,PPL,BR,,18,4111704,,,0,,543,America/Sao_Paulo,03/08/2012
7775024,Capela Nossa Senhora da Conceição,Capela Nossa Senhora da Conceicao,Capela Nossa Senhora da Conceicao$Capela Nossa Senhora da Conceição,-2.367.088,-5.015.044,S,CH,BR,,18,4111704,,,0,,516,America/Sao_Paulo,03/08/2012
7775025,Sítio Nossa Senhora Aparecida,Sitio Nossa Senhora Aparecida,Sitio Nossa Senhora Aparecida$Sítio Nossa Senhora Aparecida,-2.367.952,-501.384,P,PPL,BR,,18,4106100,,,0,,499,America/Sao_Paulo,03/08/2012
7775026,Capela Nossa Senhora Aparecida,Capela Nossa Senhora Aparecida,Capela Nossa Senhora Aparecida,-2.368.252,-5.013.897,S,CH,BR,,18,4111704,,,0,,496,America/Sao_Paulo,03/08/2012
7775027,Sítio Santo Antônio,Sitio Santo Antonio,Sitio Santo Antonio$Sítio Santo Antônio,-2.368.604,-5.014.313,P,PPL,BR,,18,4111704,,,0,,533,America/Sao_Paulo,03/08/2012
7775028,Sítio Lauro Arruda Santos,Sitio Lauro Arruda Santos,Sitio Lauro Arruda Santos$Sítio Lauro Arruda Santos,-2.368.403,-5.013.052,P,PPL,BR,,18,4111704,,,0,,499,America/Sao_Paulo,03/08/2012
7775029,Sítio São Luís,Sitio Sao Luis,Sitio Sao Luis$Sítio São Luís,-2.368.657,-5.011.923,P,PPL,BR,,18,4111704,,,0,,523,America/Sao_Paulo,03/08/2012
7775030,Sítio João Pedro,Sitio Joao Pedro,Sitio Joao Pedro$Sítio João Pedro,-2.368.292,-5.011.991,P,PPL,BR,,18,4111704,,,0,,504,America/Sao_Paulo,03/08/2012
7775031,Fazenda Dona Olga,Fazenda Dona Olga,Fazenda Dona Olga,-2.367.757,-5.013.673,S,FRM,BR,,18,4106100,,,0,,507,America/Sao_Paulo,03/08/2012
7775032,Sítio São Lourenço,Sitio Sao Lourenco,Sitio Sao Lourenco$Sítio São Lourenço,-2.367.288,-5.012.734,P,PPL,BR,,18,4106100,,,0,,520,America/Sao_Paulo,03/08/2012
7775033,Sítio das Palmeiras,Sitio das Palmeiras,Sitio das Palmeiras$Sítio das Palmeiras,-2.367.007,-5.014.039,P,PPL,BR,,18,4106100,,,0,,545,America/Sao_Paulo,03/08/2012
7775034,Sítio Guaraciara,Sitio Guaraciara,Sitio Guaraciara$Sítio Guaraciara,-236.685,-5.014.614,P,PPL,BR,,18,4106100,,,0,,542,America/Sao_Paulo,03/08/2012
7775035,Sítio Sakamoto,Sitio Sakamoto,Sitio Sakamoto$Sítio Sakamoto,-2.366.661,-501.583,P,PPL,BR,,18,4106100,,,0,,531,America/Sao_Paulo,03/08/2012
7775036,Macária,Macaria,Macaria$Macária,-2.366.613,-5.014.699,L,LCTY,BR,,18,,,,0,,547,America/Sao_Paulo,21/01/2012
7775037,Fazenda Transfronteira,Fazenda Transfronteira,Fazenda Transfronteira,-2.366.354,-5.015.362,S,FRM,BR,,18,4106100,,,0,,533,America/Sao_Paulo,03/08/2012
7775038,Sítio São José,Sitio Sao Jose,Sitio Sao Jose$Sítio São José,-2.365.721,-5.014.068,P,PPL,BR,,18,4106100,,,0,,526,America/Sao_Paulo,03/08/2012
7775039,Sítio José Ramos,Sitio Jose Ramos,Sitio Jose Ramos$Sítio José Ramos,-2.365.263,-501.625,P,PPL,BR,,18,4106100,,,0,,502,America/Sao_Paulo,03/08/2012
7775040,Sítio Ismair,Sitio Ismair,Sitio Ismair$Sítio Ismair,-2.365.414,-5.016.155,P,PPL,BR,,18,4106100,,,0,,497,America/Sao_Paulo,03/08/2012
7775041,Sítio Queirós,Sitio Queiros,Sitio Queiros$Sítio Queirós,-2.365.864,-501.628,P,PPL,BR,,18,4106100,,,0,,510,America/Sao_Paulo,03/08/2012
7775042,Macária,Macaria,Macaria$Macária,-2.366.246,-5.016.662,L,LCTY,BR,,18,,,,0,,517,America/Sao_Paulo,21/01/2012
7775043,Granja Ademar Iwao Mizumoto,Granja Ademar Iwao Mizumoto,Granja Ademar Iwao Mizumoto,-2.365.652,-5.017.598,S,FRM,BR,,18,4106100,,,0,,588,America/Sao_Paulo,03/08/2012
7775044,Sítio Nossa Senhora do Carmo,Sitio Nossa Senhora do Carmo,Sitio Nossa Senhora do Carmo$Sítio Nossa Senhora do Carmo,-2.365.073,-5.016.523,P,PPL,BR,,18,4106100,,,0,,547,America/Sao_Paulo,03/08/2012
7775045,Sítio Messias de Siqueira,Sitio Messias de Siqueira,Sitio Messias de Siqueira$Sítio Messias de Siqueira,-2.364.909,-5.016.157,P,PPL,BR,,18,4106100,,,0,,543,America/Sao_Paulo,03/08/2012
7775046,Sítio São Joaquim,Sitio Sao Joaquim,Sitio Sao Joaquim$Sítio São Joaquim,-2.364.536,-5.015.062,P,PPL,BR,,18,4106100,,,0,,490,America/Sao_Paulo,03/08/2012
7775047,Sítio São Roque,Sitio Sao Roque,Sitio Sao Roque$Sítio São Roque,-236.425,-5.015.446,P,PPL,BR,,18,4106100,,,0,,484,America/Sao_Paulo,03/08/2012
7775048,Sítio Três Poderes,Sitio Tres Poderes,Sitio Tres Poderes$Sítio Três Poderes,-2.365.049,-5.015.047,P,PPL,BR,,18,4106100,,,0,,497,America/Sao_Paulo,03/08/2012
7775049,Sítio São João,Sitio Sao Joao,Sitio Sao Joao$Sítio São João,-2.364.799,-5.014.119,P,PPL,BR,,18,4106100,,,0,,510,America/Sao_Paulo,03/08/2012
7775050,Sítio São Sebastião,Sitio Sao Sebastiao,Sitio Sao Sebastiao$Sítio São Sebastião,-2.364.766,-5.015.132,P,PPL,BR,,18,4106100,,,0,,495,America/Sao_Paulo,03/08/2012
