geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername70,othername71,othername72,othername73,othername74,othername75,othername76,othername77,othername78,othername79,othername80,othername81,othername82,othername83,othername84,othername85,othername86,othername87,othername88,othername89,othername90,othername91,othername92,othername93,othername94,othername95,othername96,othername97,othername98
3453499,Serra dos Pirineus,Serra dos Pirineus,Serra dos Pireneus$Serra dos Pirineus,-16.25,-4.916.667,T,UPLD,BR,BR,29,,,,0,,954,America/Sao_Paulo,19/01/2012,Serra dos Pireneus,Serra dos Pirineus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453500,Pico dos Pirineus,Pico dos Pirineus,Pico dos Pirineus$Picos dos Pyreneos,-1.576.667,-4.881.667,T,MT,BR,BR,29,5205513.0,,,0,,1120,America/Sao_Paulo,03/08/2012,Pico dos Pirineus,Picos dos Pyreneos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453501,Pires Morais,Pires Morais,Pires Morais,-20.8,-4.536.667,P,PPL,BR,,15,3112000.0,,,0,,904,America/Sao_Paulo,05/03/2013,Pires Morais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453502,Pires e Albuquerque,Pires e Albuquerque,Pires de Albuquerque,-1.693.528,-43.735,P,PPLL,BR,BR,15,3107307.0,,,0,,705,America/Sao_Paulo,03/08/2012,Pires de Albuquerque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453503,Pires do Rio,Pires do Rio,Pires-du-Riu$?????-??-???,-1.729.972,-4.827.944,P,PPL,BR,,29,5217401.0,,,24822,,770,America/Sao_Paulo,03/08/2012,Pires-du-Riu,?????-??-???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453504,Rio do Pires,Rio do Pires,,-1.313.333,-4.228.333,H,STMI,BR,,5,,,,0,,550,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453505,Córrego dos Pires,Corrego dos Pires,Corrego dos Pires$Córrego dos Pires,-17.25,-41,H,STM,BR,,15,,,,0,,266,America/Bahia,05/12/2012,Corrego dos Pires,Córrego dos Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453506,Córrego do Pires,Corrego do Pires,Corrego do Pires$Córrego do Pires,-1.666.667,-4.096.667,H,STM,BR,,15,,,,0,,306,America/Bahia,05/12/2012,Corrego do Pires,Córrego do Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453507,Barra do Pires,Barra do Pires,Barra do Pires,-2.218.333,-4.136.667,H,INLT,BR,,21,,,,0,,1,America/Sao_Paulo,05/12/2012,Barra do Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453508,Pires,Pires,Pires,-2.181.667,-4.223.333,S,RSTP,BR,,21,3301108.0,,,0,,209,America/Sao_Paulo,05/12/2012,Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453509,Pires,Pires,Fazenda do Pires$Pires,-2.213.333,-4.723.333,P,PPL,BR,BR,27,3526704.0,,,0,,589,America/Sao_Paulo,03/08/2012,Fazenda do Pires,Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453510,Pires,Pires,Pires,-2.043.333,-43.85,P,PPL,BR,,15,3146107.0,,,0,,1071,America/Sao_Paulo,05/12/2012,Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453511,Pires,Pires,,-1.546.667,-55.95,P,PPL,BR,,14,5103403.0,,,0,,202,America/Cuiaba,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453512,Pirenópolis,Pirenopolis,Meia Ponte$Pyrenopolis,-1.585.072,-4.896.087,P,PPL,BR,,29,5217302.0,,,13615,,751,America/Sao_Paulo,26/12/2014,Meia Ponte,Pyrenopolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453513,Piraúna,Pirauna,Piauna$Piaúna$Pirauna$Piraúna,-1.428.289,-3.941.864,P,PPL,BR,BR,5,2932200.0,,,0,,97,America/Bahia,03/07/2014,Piauna,Piaúna,Pirauna,Piraúna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453514,Piraúba,Pirauba,,-2.127.639,-4.302.639,P,PPL,BR,,15,3151305.0,,,0,,360,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453515,Piratuba,Piratuba,Rio do Peixe,-2.741.972,-5.177.194,P,PPL,BR,BR,26,4213104.0,,,0,,442,America/Sao_Paulo,03/08/2012,Rio do Peixe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453516,Arroio Piratinizinho,Arroio Piratinizinho,,-3.173.333,-52.9,H,STM,BR,,23,,,,0,,51,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453517,Lagoa de Piratininga,Lagoa de Piratininga,Lagoa de Piratininga,-2.294.661,-43.075,H,LGN,BR,,21,,,,0,,1,America/Sao_Paulo,21/02/2019,Lagoa de Piratininga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453518,Piratininga,Piratininga,,-2.241.278,-4.913.472,P,PPL,BR,,27,3539400.0,,,0,,530,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453519,Piratininga,Piratininga,,-17.85,-5.636.667,P,PPL,BR,,11,5003207.0,,,0,,120,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453520,Rio Piratini,Rio Piratini,Piratini River$Rio Piratini$Rio Piratiny,-3.201.667,-5.241.667,H,STM,BR,BR,23,,,,0,,2,America/Sao_Paulo,10/08/2021,Piratini River,Rio Piratini,Rio Piratiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453521,Rio Piratini,Rio Piratini,,-28.65,-54.45,H,STM,BR,,23,,,,0,,199,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453522,Rio Piratini,Rio Piratini,Piratini River$Rio Paratini$Rio Piratini$Rio Piratinim$Rio Piratiny,-28.1,-55.45,H,STM,BR,BR,23,,,,0,,69,America/Sao_Paulo,10/08/2021,Piratini River,Rio Paratini,Rio Piratini,Rio Piratinim,Rio Piratiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453523,Arroio Piratini,Arroio Piratini,Arroio Piratini$Rio Pirateny$Rio Piratini$Rio Piratiny,-2.288.333,-5.483.333,H,STM,BR,BR,11,,,,0,,308,America/Campo_Grande,19/01/2012,Arroio Piratini,Rio Pirateny,Rio Piratini,Rio Piratiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453524,Piratini,Piratini,Piratiny,-3.144.806,-5.310.417,P,PPL,BR,BR,23,4314605.0,,,0,,361,America/Sao_Paulo,03/08/2012,Piratiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453525,Piratini,Piratini,,-2.286.667,-5.483.333,P,PPL,BR,,11,5005251.0,,,0,,325,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453526,Rio Piratinga,Rio Piratinga,Piratinga River$Rio Piratinga,-1.565.478,-4.614.167,H,STM,BR,,15,,,,0,,513,America/Sao_Paulo,20/08/2021,Piratinga River,Rio Piratinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453527,Pirataba,Pirataba,Monteiro$Pirataba$Rio Verde,-29.25,-4.986.667,P,PPL,BR,BR,23,4321501.0,,,0,,9,America/Sao_Paulo,03/08/2012,Monteiro,Pirataba,Rio Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453528,Ponta de Pirassununga,Ponta de Pirassununga,Ponta Piracununga$Ponta Piraçununga$Ponta de Pirassununga$Punta Pirassiununga,-23.9,-4.521.667,T,PT,BR,BR,27,,,,0,,-9999,America/Sao_Paulo,19/01/2012,Ponta Piracununga,Ponta Piraçununga,Ponta de Pirassununga,Punta Pirassiununga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453529,Cachoeira Pirassununga,Cachoeira Pirassununga,Cachoeira Piracununga$Cachoeira Pirassununga$Cachoeira Piraçununga,-2.191.667,-4.733.333,H,FLLS,BR,BR,27,,,,0,,573,America/Sao_Paulo,19/01/2012,Cachoeira Piracununga,Cachoeira Pirassununga,Cachoeira Piraçununga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453530,Cachoeira de Piraras,Cachoeira de Piraras,Cachoeira de Pirararas$Cachoeira de Piraras,-1.403.333,-5.341.667,H,FLLS,BR,BR,14,,,,0,,372,America/Cuiaba,19/01/2012,Cachoeira de Pirararas,Cachoeira de Piraras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453531,Rio Piraquê-Mirim,Rio Piraque-Mirim,Piraque-Mirim River$Piraquê-Mirim River$Rio Piraque-Mirim$Rio Piraquê-Mirim$Rio Santa Cruz,-1.993.333,-4.018.333,H,STM,BR,BR,8,,,,0,,17,America/Sao_Paulo,02/09/2021,Piraque-Mirim River,Piraquê-Mirim River,Rio Piraque-Mirim,Rio Piraquê-Mirim,Rio Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453532,Rio Piraquê-Açu,Rio Piraque-Acu,Rio Pirangue-Assu$Rio Piranguê-Assú$Rio Piraque-Acu$Rio Piraquê-Açu,-1.993.333,-4.016.667,H,STM,BR,BR,8,,,,0,,33,America/Sao_Paulo,19/01/2012,Rio Pirangue-Assu,Rio Piranguê-Assú,Rio Piraque-Acu,Rio Piraquê-Açu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453533,Rio Piraquê,Rio Piraque,Piraque River$Piraquê River$Rio Piraque$Rio Piraquê,-2.300.762,-4.362.275,H,STM,BR,,21,,,,0,,3,America/Sao_Paulo,13/08/2021,Piraque River,Piraquê River,Rio Piraque,Rio Piraquê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453534,Laje de Piraquara,Laje de Piraquara,,-2.403.823,-4.633.269,T,RK,BR,,27,,,,0,,-9999,America/Sao_Paulo,15/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453535,Piraquara,Piraquara,Piraguara,-2.544.227,-4.906.795,P,PPL,BR,,18,4119509.0,,,41161,,910,America/Sao_Paulo,17/08/2014,Piraguara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453536,Ribeirão das Piraputangas,Ribeirao das Piraputangas,Corrego Piraputanga$Córrego Piraputanga$Ribeirao das Piraputangas$Ribeirão das Piraputangas,-1.566.667,-5.498.333,H,STM,BR,BR,14,,,,0,,368,America/Cuiaba,19/01/2012,Corrego Piraputanga,Córrego Piraputanga,Ribeirao das Piraputangas,Ribeirão das Piraputangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453537,Piraputangas,Piraputangas,Piragutanga$Pirapitanga$Piraputangas,-19.3,-5.758.333,P,PPL,BR,BR,11,5003207.0,,,0,,112,America/Campo_Grande,03/08/2012,Piragutanga,Pirapitanga,Piraputangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453538,Córrego Piraputanga,Corrego Piraputanga,Corrego Piraputana$Corrego Piraputanga$Córrego Piraputanga$Córrego Piraputanã,-1.633.333,-5.393.333,H,STM,BR,BR,14,,,,0,,322,America/Cuiaba,19/01/2012,Corrego Piraputana,Corrego Piraputanga,Córrego Piraputanga,Córrego Piraputanã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453539,Piraputanga,Piraputanga,Piraputanga$Piraputangas,-2.081.667,-5.611.667,P,PPL,BR,BR,11,5002209.0,,,0,,159,America/Campo_Grande,03/08/2012,Piraputanga,Piraputangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453540,Piraputanga,Piraputanga,Piraputangas,-2.047.667,-5.553.639,P,PPLL,BR,BR,11,5001102.0,,,0,,181,America/Campo_Grande,03/08/2012,Piraputangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453541,Rio Pirapòzinho,Rio Pirapozinho,Pirapozinho River$Rio Pirapozinho$Rio Pirapòzinho$Rio do Bugre,-2.253.333,-5.203.333,H,STM,BR,BR,27,,,,0,,264,America/Sao_Paulo,27/07/2021,Pirapozinho River,Rio Pirapozinho,Rio Pirapòzinho,Rio do Bugre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453542,Pirapozinho,Pirapozinho,,-2.227.528,-51.5,P,PPL,BR,,27,3539202.0,,,21709,,491,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453543,Piraporinha,Piraporinha,Piraporinha,-2.243.333,-4.718.333,S,RSTP,BR,,27,3512209.0,,,0,,620,America/Sao_Paulo,05/03/2013,Piraporinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453544,Pirapora do Bom Jesus,Pirapora do Bom Jesus,Pirapora,-2.339.694,-4.700.222,P,PPL,BR,,27,3539103.0,,,14690,,678,America/Sao_Paulo,27/09/2012,Pirapora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453545,Rio Pirapora,Rio Pirapora,Rio Pirapora,-2.362.842,-4.770.527,H,STM,BR,,27,,,,0,,561,America/Sao_Paulo,19/01/2012,Rio Pirapora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453546,Pirapora,Pirapora,PIV$Pirapora$pi la bo la$pirapora$????????$????????$????,-17.345,-4.494.194,P,PPL,BR,,15,3151206.0,,,51656,,502,America/Sao_Paulo,18/08/2017,PIV,Pirapora,pi la bo la,pirapora,????????,????????,????,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453547,Serra do Pirapó,Serra do Pirapo,Cochilha do Pirapo$Cochilha do Pirapó$Serra do Pirapo$Serra do Pirapó,-28.25,-5.508.333,T,UPLD,BR,BR,23,,,,0,,227,America/Sao_Paulo,19/01/2012,Cochilha do Pirapo,Cochilha do Pirapó,Serra do Pirapo,Serra do Pirapó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453548,Rio Pirapó,Rio Pirapo,Rio Pirapo$Rio Pirapó,-22.5,-5.201.667,H,STM,BR,,18,,,,0,,280,America/Sao_Paulo,06/08/2021,Rio Pirapo,Rio Pirapó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453549,Pirapó,Pirapo,,-2.804.472,-5.519.889,P,PPL,BR,,23,4314555.0,,,0,,129,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453550,Pirapó,Pirapo,,-23.56,-5.153.667,P,PPLL,BR,,18,4101408.0,,,0,,841,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453551,Pirapituba,Pirapituba,Pirapituba,-2.166.667,-4.651.667,P,PPL,BR,,15,3108404.0,,,0,,889,America/Sao_Paulo,05/03/2013,Pirapituba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453552,Ribeirão Pirapitingui,Ribeirao Pirapitingui,Ribeirao Pirapitingui$Ribeirão Pirapitingui$Ribeirão Pirapitinguí$Rio Pirapitingui$Rio Pirapitinguí,-2.265.488,-4.721.392,H,STM,BR,,27,,,,0,,516,America/Sao_Paulo,06/11/2018,Ribeirao Pirapitingui,Ribeirão Pirapitingui,Ribeirão Pirapitinguí,Rio Pirapitingui,Rio Pirapitinguí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453553,Pirapitingui,Pirapitingui,Pirapitingui$Pirapitinguy,-2.336.667,-4.733.333,P,PPL,BR,BR,27,3523909.0,,,0,,618,America/Sao_Paulo,03/08/2012,Pirapitingui,Pirapitinguy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453554,Rio Pirapetinga,Rio Pirapetinga,Rio Pirapetinga$Rio Pirapitinga,-223.596,-4.779.462,H,STM,BR,,27,,,,0,,639,America/Sao_Paulo,06/11/2018,Rio Pirapetinga,Rio Pirapitinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453555,Rio Pirapitinga,Rio Pirapitinga,Ribeirao Pirapetinga$Ribeirão Pirapetinga$Rio Pirapitinga,-1.868.333,-4.938.333,H,STM,BR,BR,15,,,,0,,507,America/Sao_Paulo,19/01/2012,Ribeirao Pirapetinga,Ribeirão Pirapetinga,Rio Pirapitinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453556,Rio Pirapitinga,Rio Pirapitinga,Ribeirao Pindaibas$Ribeirão Pindaíbas$Rio Pirapitinga,-17.25,-50.65,H,STM,BR,BR,29,,,,0,,603,America/Sao_Paulo,19/01/2012,Ribeirao Pindaibas,Ribeirão Pindaíbas,Rio Pirapitinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453557,Ribeirão Pirapitinga,Ribeirao Pirapitinga,Corrego Pirapitinga$Córrego Pirapitinga$Ribeirao Pirapitinga$Ribeirão Pirapitinga,-2.271.667,-50.35,H,STM,BR,BR,27,,,,0,,461,America/Sao_Paulo,19/01/2012,Corrego Pirapitinga,Córrego Pirapitinga,Ribeirao Pirapitinga,Ribeirão Pirapitinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453558,Ribeirão Pirapitinga,Ribeirao Pirapitinga,Ribeirao Pirapitinga$Ribeirão Pirapitinga,-18.35,-4.823.333,H,STM,BR,,29,,,,0,,536,America/Sao_Paulo,09/02/2013,Ribeirao Pirapitinga,Ribeirão Pirapitinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453559,Ribeirão Pirapitinga,Ribeirao Pirapitinga,Ribeirao Pirapitinga$Ribeirão Pirapitinga$Rio Pirapitinga,-1.778.333,-48.55,H,STM,BR,BR,29,,,,0,,608,America/Sao_Paulo,11/06/2020,Ribeirao Pirapitinga,Ribeirão Pirapitinga,Rio Pirapitinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453560,Córrego da Pirapitinga,Corrego da Pirapitinga,Corrego da Pirapitinga$Córrego da Pirapitinga,-1.751.667,-5.096.667,H,STM,BR,,29,,,,0,,777,America/Sao_Paulo,09/02/2013,Corrego da Pirapitinga,Córrego da Pirapitinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453561,Pirapitangui,Pirapitangui,Piapitangui$Pirapitangui,-20.35,-40.45,P,PPL,BR,BR,8,3205101.0,,,0,,56,America/Sao_Paulo,03/08/2012,Piapitangui,Pirapitangui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
