,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30
9097,12116968,Fazenda de João Capeta,Fazenda de Joao Capeta,-1.515.124,-5.092.871,S,FRM,BR,,29.0,,,,0,,290,America/Sao_Paulo,11/01/2020,Fazenda de Joao Capeta,Fazenda de João Capeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9098,12116969,Fazenda João Inácio,Fazenda Joao Inacio,-1.520.167,-509.016,S,FRM,BR,,29.0,,,,0,,372,America/Sao_Paulo,11/01/2020,Fazenda Joao Inacio,Fazenda João Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9099,12116970,Fazenda do Lambari,Fazenda do Lambari,-1.519.381,-5.091.678,S,FRM,BR,,29.0,,,,0,,369,America/Sao_Paulo,11/01/2020,Fazenda do Lambari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,12116971,Fazenda do Varginha,Fazenda do Varginha,-1.515.151,-5.076.629,S,FRM,BR,,29.0,,,,0,,274,America/Sao_Paulo,11/01/2020,Fazenda do Varginha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9101,12116972,Fazenda Santa Teresinha,Fazenda Santa Teresinha,-1.519.137,-5.074.866,S,FRM,BR,,29.0,,,,0,,276,America/Sao_Paulo,11/01/2020,Fazenda Santa Teresinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9102,12116973,Fazenda Patente,Fazenda Patente,-1.517.998,-5.077.605,S,FRM,BR,,29.0,,,,0,,281,America/Sao_Paulo,11/01/2020,Fazenda Patente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9103,12116974,Fazenda Santa Rita,Fazenda Santa Rita,-1.522.825,-5.075.653,S,FRM,BR,,29.0,,,,0,,298,America/Sao_Paulo,11/01/2020,Fazenda Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9104,12117039,Fazenda do Arreio,Fazenda do Arreio,-1.505.565,-5.070.389,S,FRM,BR,,29.0,,,,0,,273,America/Sao_Paulo,11/01/2020,Fazenda do Arreio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9105,12117040,Fazenda Cascavel,Fazenda Cascavel,-1.519.076,-5.068.992,S,FRM,BR,,29.0,,,,0,,297,America/Sao_Paulo,11/01/2020,Fazenda Cascavel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9106,12117041,Morro Chupador,Morro Chupador,-1.506.814,-5.083.476,T,HLL,BR,,29.0,,,,0,,347,America/Sao_Paulo,11/01/2020,Morro Chupador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9107,12117042,Fazenda do Córrego Seco,Fazenda do Corrego Seco,-1.511.897,-5.063.486,S,FRM,BR,,29.0,,,,0,,291,America/Sao_Paulo,11/01/2020,Fazenda do Corrego Seco,Fazenda do Córrego Seco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9108,12117043,Fazenda Boa Vista,Fazenda Boa Vista,-1.503.892,-5.069.754,S,FRM,BR,,29.0,,,,0,,279,America/Sao_Paulo,11/01/2020,Fazenda Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9109,12117044,Fazenda Vila del Mar,Fazenda Vila del Mar,-1.509.292,-5.067.022,S,FRM,BR,,29.0,,,,0,,283,America/Sao_Paulo,11/01/2020,Fazenda Vila del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9110,12117045,Fazenda Santa Filomena,Fazenda Santa Filomena,-1.502.346,-5.062.427,S,FRM,BR,,29.0,,,,0,,304,America/Sao_Paulo,11/01/2020,Fazenda Santa Filomena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9111,12117046,Macaco,Macaco,-1.501.287,-5.083.265,L,LCTY,BR,,29.0,,,,0,,273,America/Sao_Paulo,11/01/2020,Macaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9112,12117047,Lagoa do Macaco,Lagoa do Macaco,-1.500.207,-5.085.615,H,LK,BR,,29.0,,,,0,,267,America/Sao_Paulo,11/01/2020,Lagoa do Macaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9113,12117048,Lagoa Bonita,Lagoa Bonita,-1.502.134,-5.087.203,H,LK,BR,,29.0,,,,0,,262,America/Sao_Paulo,11/01/2020,Lagoa Bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9114,12117049,Lagoa do Jatobá,Lagoa do Jatoba,-1.504.824,-5.090.062,H,LK,BR,,29.0,,,,0,,267,America/Sao_Paulo,11/01/2020,Lagoa do Jatoba,Lagoa do Jatobá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9115,12117050,Lagoa da Vitória,Lagoa da Vitoria,-1.511.304,-5.076.192,H,LK,BR,,29.0,,,,0,,284,America/Sao_Paulo,11/01/2020,Lagoa da Vitoria,Lagoa da Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9116,12117051,Lagoa da Estiva,Lagoa da Estiva,-1.509.737,-5.075.832,H,LK,BR,,29.0,,,,0,,274,America/Sao_Paulo,11/01/2020,Lagoa da Estiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9117,12117052,Lagoa do Varjão,Lagoa do Varjao,-1.518.483,-5.094.552,H,LK,BR,,29.0,,,,0,,289,America/Sao_Paulo,11/01/2020,Lagoa do Varjao,Lagoa do Varjão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9118,12117053,Ribeirão da Estiva,Ribeirao da Estiva,-1.502.388,-5.079.728,H,STM,BR,,29.0,,,,0,,267,America/Sao_Paulo,11/01/2020,Ribeirao da Estiva,Ribeirão da Estiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9119,12117054,Córrego da Anta,Corrego da Anta,-150.116,-5.080.956,H,STM,BR,,29.0,,,,0,,262,America/Sao_Paulo,11/01/2020,Corrego da Anta,Córrego da Anta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9120,12117055,Córrego do Angical,Corrego do Angical,-1.503.003,-5.081.909,H,STM,BR,,29.0,,,,0,,262,America/Sao_Paulo,11/01/2020,Corrego do Angical,Córrego do Angical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9121,12117056,Córrego da Bandeira,Corrego da Bandeira,-150.601,-5.077.716,H,STM,BR,,29.0,,,,0,,261,America/Sao_Paulo,11/01/2020,Corrego da Bandeira,Córrego da Bandeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9122,12117057,Córrego Patente,Corrego Patente,-1.517.805,-5.078.521,H,STM,BR,,29.0,,,,0,,279,America/Sao_Paulo,11/01/2020,Corrego Patente,Córrego Patente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9123,12117058,Córrego Vermelho,Corrego Vermelho,-1.501.965,-5.093.239,H,STM,BR,,29.0,,,,0,,261,America/Sao_Paulo,11/01/2020,Corrego Vermelho,Córrego Vermelho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9124,12117059,Córrego do Garrafão,Corrego do Garrafao,-1.500.567,-5.092.201,H,STM,BR,,29.0,,,,0,,263,America/Sao_Paulo,11/01/2020,Corrego do Garrafao,Córrego do Garrafão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9125,12117060,Córrego do Lambari,Corrego do Lambari,-1.514.586,-5.099.338,H,STM,BR,,29.0,,,,0,,278,America/Sao_Paulo,11/01/2020,Corrego do Lambari,Córrego do Lambari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9126,12117061,Córrego Cambuí,Corrego Cambui,-1.505.777,-5.073.905,H,STM,BR,,29.0,,,,0,,270,America/Sao_Paulo,11/01/2020,Corrego Cambui,Córrego Cambuí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9127,12117062,Córrego Seco,Corrego Seco,-1.512.257,-5.068.399,H,STM,BR,,29.0,,,,0,,273,America/Sao_Paulo,11/01/2020,Corrego Seco,Córrego Seco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9128,12117063,Córrego Uiú,Corrego Uiu,-1.517.043,-5.063.359,H,STM,BR,,29.0,,,,0,,283,America/Sao_Paulo,11/01/2020,Corrego Uiu,Córrego Uiú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9129,12117064,Fazenda da Lagoinha,Fazenda da Lagoinha,-1.501.287,-5.057.535,S,FRM,BR,,29.0,,,,0,,294,America/Sao_Paulo,11/01/2020,Fazenda da Lagoinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9130,12117065,Fazenda do Canavial,Fazenda do Canavial,-1.501.669,-5.051.267,S,FRM,BR,,29.0,,,,0,,318,America/Sao_Paulo,11/01/2020,Fazenda do Canavial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9131,12117066,Fazenda do Matão,Fazenda do Matao,-1.504.231,-5.054.126,S,FRM,BR,,29.0,,,,0,,298,America/Sao_Paulo,11/01/2020,Fazenda do Matao,Fazenda do Matão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9132,12117067,Fazenda do Matão,Fazenda do Matao,-1.505.544,-5.055.693,S,FRM,BR,,29.0,,,,0,,292,America/Sao_Paulo,11/01/2020,Fazenda do Matao,Fazenda do Matão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9133,12117068,Fazenda da Queixada,Fazenda da Queixada,-1.508.254,-5.052.559,S,FRM,BR,,29.0,,,,0,,334,America/Sao_Paulo,11/01/2020,Fazenda da Queixada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9134,12117069,Fazenda Isabel Paes,Fazenda Isabel Paes,-1.511.346,-5.054.951,S,FRM,BR,,29.0,,,,0,,306,America/Sao_Paulo,11/01/2020,Fazenda Isabel Paes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9135,12117070,Fazenda Boa Vista,Fazenda Boa Vista,-1.513.485,-5.059.462,S,FRM,BR,,29.0,,,,0,,295,America/Sao_Paulo,11/01/2020,Fazenda Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,12117071,Fazenda Boa Esperança,Fazenda Boa Esperanca,-1.514.057,-5.059.864,S,FRM,BR,,29.0,,,,0,,282,America/Sao_Paulo,11/01/2020,Fazenda Boa Esperanca,Fazenda Boa Esperança,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,12117072,Fazenda do Lago do Abaeté,Fazenda do Lago do Abaete,-1.506.836,-5.063.443,S,FRM,BR,,29.0,,,,0,,310,America/Sao_Paulo,11/01/2020,Fazenda do Lago do Abaete,Fazenda do Lago do Abaeté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9138,12117073,Fazenda do Cavalo Queimado,Fazenda do Cavalo Queimado,-1.516.704,-506.266,S,FRM,BR,,29.0,,,,0,,321,America/Sao_Paulo,11/01/2020,Fazenda do Cavalo Queimado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9139,12117074,Fazenda do Cercado,Fazenda do Cercado,-1.518.504,-5.059.928,S,FRM,BR,,29.0,,,,0,,286,America/Sao_Paulo,11/01/2020,Fazenda do Cercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,12117075,Fazenda do Engenho,Fazenda do Engenho,-151.825,-5.053.109,S,FRM,BR,,29.0,,,,0,,314,America/Sao_Paulo,11/01/2020,Fazenda do Engenho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9141,12117076,Fazenda do Engenho,Fazenda do Engenho,-1.518.144,-50.497,S,FRM,BR,,29.0,,,,0,,329,America/Sao_Paulo,11/01/2020,Fazenda do Engenho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142,12117077,Fazenda da Estrela Grande,Fazenda da Estrela Grande,-1.516.111,-5.052.622,S,FRM,BR,,29.0,,,,0,,308,America/Sao_Paulo,11/01/2020,Fazenda da Estrela Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9143,12117078,Fazenda da Estrela Grande,Fazenda da Estrela Grande,-1.512.892,-5.051.055,S,FRM,BR,,29.0,,,,0,,291,America/Sao_Paulo,11/01/2020,Fazenda da Estrela Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144,12117079,Fazenda do Cerrado Baixo,Fazenda do Cerrado Baixo,-1.511.833,-5.047.879,S,FRM,BR,,29.0,,,,0,,306,America/Sao_Paulo,11/01/2020,Fazenda do Cerrado Baixo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9145,12117080,Fazenda do Balaio,Fazenda do Balaio,-150.925,-5.040.763,S,FRM,BR,,29.0,,,,0,,314,America/Sao_Paulo,11/01/2020,Fazenda do Balaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9146,12117081,Fazenda do Chupador,Fazenda do Chupador,-1.501.965,-5.039.641,S,FRM,BR,,29.0,,,,0,,358,America/Sao_Paulo,11/01/2020,Fazenda do Chupador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,12117082,Fazenda do Retiro,Fazenda do Retiro,-1.518.462,-5.036.676,S,FRM,BR,,29.0,,,,0,,354,America/Sao_Paulo,11/01/2020,Fazenda do Retiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,12117083,Fazenda do Retiro,Fazenda do Retiro,-1.518.017,-5.031.615,S,FRM,BR,,29.0,,,,0,,384,America/Sao_Paulo,11/01/2020,Fazenda do Retiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,12117084,Cavalo Queimado,Cavalo Queimado,-1.518.843,-5.042.203,L,LCTY,BR,,29.0,,,,0,,355,America/Sao_Paulo,11/01/2020,Cavalo Queimado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150,12117085,Serra dos Dois Irmãos,Serra dos Dois Irmaos,-1.513.231,-5.034.135,T,RDGE,BR,,29.0,,,,0,,482,America/Sao_Paulo,11/01/2020,Serra dos Dois Irmaos,Serra dos Dois Irmãos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9151,12117086,Córrego do Matão,Corrego do Matao,-1.502.117,-5.057.585,H,STM,BR,,29.0,,,,0,,279,America/Sao_Paulo,11/01/2020,Corrego do Matao,Córrego do Matão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9152,12117087,Córrego Boa Vista,Corrego Boa Vista,-151.361,-5.063.003,H,STM,BR,,29.0,,,,0,,282,America/Sao_Paulo,11/01/2020,Corrego Boa Vista,Córrego Boa Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9153,12117088,Ribeirão Isabel Paes,Ribeirao Isabel Paes,-1.514.349,-5.065.035,H,STM,BR,,29.0,,,,0,,277,America/Sao_Paulo,11/01/2020,Ribeirao Isabel Paes,Ribeirão Isabel Paes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,12117089,Córrego da Onça,Corrego da Onca,-1.512.378,-504.993,H,STM,BR,,29.0,,,,0,,295,America/Sao_Paulo,11/01/2020,Corrego da Onca,Córrego da Onça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,12117090,Córrego da Primavera,Corrego da Primavera,-1.509.608,-5.046.646,H,STM,BR,,29.0,,,,0,,298,America/Sao_Paulo,11/01/2020,Corrego da Primavera,Córrego da Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9156,12117091,Córrego do Balaio,Corrego do Balaio,-1.510.059,-5.041.762,H,STM,BR,,29.0,,,,0,,310,America/Sao_Paulo,11/01/2020,Corrego do Balaio,Córrego do Balaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,12117092,Córrego do Meio,Corrego do Meio,-1.512.748,-5.040.223,H,STM,BR,,29.0,,,,0,,316,America/Sao_Paulo,11/01/2020,Corrego do Meio,Córrego do Meio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9158,12117093,Fazenda do Alagado,Fazenda do Alagado,-1.523.912,-5.034.456,S,FRM,BR,,29.0,,,,0,,390,America/Sao_Paulo,11/01/2020,Fazenda do Alagado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,12117094,Fazenda do Puritano,Fazenda do Puritano,-1.522.825,-5.037.555,S,FRM,BR,,29.0,,,,0,,352,America/Sao_Paulo,11/01/2020,Fazenda do Puritano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9160,12117095,Fazenda do Roncador,Fazenda do Roncador,-1.527.442,-5.039.073,S,FRM,BR,,29.0,,,,0,,350,America/Sao_Paulo,11/01/2020,Fazenda do Roncador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,12117096,Fazenda do Cavalo Queimado,Fazenda do Cavalo Queimado,-1.520.075,-5.042.891,S,FRM,BR,,29.0,,,,0,,332,America/Sao_Paulo,11/01/2020,Fazenda do Cavalo Queimado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,12117097,Fazenda da Tiririca,Fazenda da Tiririca,-1.524.261,-5.050.689,S,FRM,BR,,29.0,,,,0,,360,America/Sao_Paulo,11/01/2020,Fazenda da Tiririca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,12117098,Fazenda São José,Fazenda Sao Jose,-1.522.414,-5.053.255,S,FRM,BR,,29.0,,,,0,,336,America/Sao_Paulo,11/01/2020,Fazenda Sao Jose,Fazenda São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,12117099,Fazenda da Tapera,Fazenda da Tapera,-1.523.379,-5.058.098,S,FRM,BR,,29.0,,,,0,,317,America/Sao_Paulo,11/01/2020,Fazenda da Tapera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,12117100,Fazenda do Sobrado,Fazenda do Sobrado,-1.521.716,-506.091,S,FRM,BR,,29.0,,,,0,,316,America/Sao_Paulo,11/01/2020,Fazenda do Sobrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,12117101,Fazenda da Lagoa Rasa,Fazenda da Lagoa Rasa,-1.525.247,-5.062.141,S,FRM,BR,,29.0,,,,0,,303,America/Sao_Paulo,11/01/2020,Fazenda da Lagoa Rasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,12117102,Fazenda Santa Verônica,Fazenda Santa Veronica,-1.526.827,-5.058.509,S,FRM,BR,,29.0,,,,0,,309,America/Sao_Paulo,11/01/2020,Fazenda Santa Veronica,Fazenda Santa Verônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9168,12117103,Fazenda Santa Verônica,Fazenda Santa Veronica,-1.527.114,-5.055.902,S,FRM,BR,,29.0,,,,0,,317,America/Sao_Paulo,11/01/2020,Fazenda Santa Veronica,Fazenda Santa Verônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9169,12117104,Fazenda São Sebastião,Fazenda Sao Sebastiao,-1.529.454,-505.933,S,FRM,BR,,29.0,,,,0,,337,America/Sao_Paulo,11/01/2020,Fazenda Sao Sebastiao,Fazenda São Sebastião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9170,12117105,Fazenda Rafael,Fazenda Rafael,-1.531.793,-5.060.356,S,FRM,BR,,29.0,,,,0,,391,America/Sao_Paulo,11/01/2020,Fazenda Rafael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,12117106,Fazenda do Veio d’Água,Fazenda do Veio d'Agua,-1.533.681,-5.054.794,S,FRM,BR,,29.0,,,,0,,345,America/Sao_Paulo,11/01/2020,Fazenda do Veio d'Agua,Fazenda do Veio d’Água,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172,12117107,Fazenda São Joaquim do Piripiri,Fazenda Sao Joaquim do Piripiri,-1.531.527,-5.047.796,S,FRM,BR,,29.0,,,,0,,318,America/Sao_Paulo,11/01/2020,Fazenda Sao Joaquim do Piripiri,Fazenda São Joaquim do Piripiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9173,12117108,Fazenda do Roncador,Fazenda do Roncador,-1.529.659,-5.048.904,S,FRM,BR,,29.0,,,,0,,325,America/Sao_Paulo,11/01/2020,Fazenda do Roncador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9174,12117109,Fazenda do Córrego Grande,Fazenda do Corrego Grande,-1.530.911,-5.031.767,S,FRM,BR,,29.0,,,,0,,408,America/Sao_Paulo,11/01/2020,Fazenda do Corrego Grande,Fazenda do Córrego Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,12117110,Fazenda do Córrego do Meio,Fazenda do Corrego do Meio,-1.536.514,-5.037.308,S,FRM,BR,,29.0,,,,0,,342,America/Sao_Paulo,11/01/2020,Fazenda do Corrego do Meio,Fazenda do Córrego do Meio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9176,12117111,Fazenda do Rio do Peixe,Fazenda do Rio do Peixe,-1.533.784,-5.041.064,S,FRM,BR,,29.0,,,,0,,342,America/Sao_Paulo,11/01/2020,Fazenda do Rio do Peixe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9177,12117112,Rio do Peixe II,Rio do Peixe II,-1.535.467,-5.041.803,H,STM,BR,,29.0,,,,0,,318,America/Sao_Paulo,11/01/2020,Rio do Peixe II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9178,12117113,Córrego do Campo,Corrego do Campo,-1.535.139,-5.030.187,H,STM,BR,,29.0,,,,0,,363,America/Sao_Paulo,11/01/2020,Corrego do Campo,Córrego do Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9179,12117114,Vera Cruz,Vera Cruz,-153.479,-5.025.733,P,PPL,BR,,29.0,,,,0,,461,America/Sao_Paulo,11/01/2020,Vera Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9180,12117115,Ribeirão do Roncador,Ribeirao do Roncador,-1.530.706,-5.051.244,H,STM,BR,,29.0,,,,0,,306,America/Sao_Paulo,11/01/2020,Ribeirao do Roncador,Ribeirão do Roncador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181,12117116,Córrego Rebentão,Corrego Rebentao,-1.530.254,-504.796,H,STM,BR,,29.0,,,,0,,310,America/Sao_Paulo,11/01/2020,Corrego Rebentao,Córrego Rebentão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182,12117117,Córrego do Cavalo,Corrego do Cavalo,-152.067,-5.044.635,H,STM,BR,,29.0,,,,0,,323,America/Sao_Paulo,11/01/2020,Corrego do Cavalo,Córrego do Cavalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9183,12117118,Córrego Coité Queimado,Corrego Coite Queimado,-1.528.222,-5.038.314,H,STM,BR,,29.0,,,,0,,336,America/Sao_Paulo,11/01/2020,Corrego Coite Queimado,Córrego Coité Queimado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9184,12117119,Córrego da Cava,Corrego da Cava,-151.833,-5.060.992,H,STM,BR,,29.0,,,,0,,282,America/Sao_Paulo,11/01/2020,Corrego da Cava,Córrego da Cava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9185,12117120,Córrego Porcos,Corrego Porcos,-1.527.914,-5.055.389,H,STM,BR,,29.0,,,,0,,305,America/Sao_Paulo,11/01/2020,Corrego Porcos,Córrego Porcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9186,12117121,Córrego do Peixe,Corrego do Peixe,-1.528.017,-5.056.641,H,STM,BR,,29.0,,,,0,,300,America/Sao_Paulo,11/01/2020,Corrego do Peixe,Córrego do Peixe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187,12117122,Córrego do Bananal,Corrego do Bananal,-1.529.515,-5.054.527,H,STM,BR,,29.0,,,,0,,300,America/Sao_Paulo,11/01/2020,Corrego do Bananal,Córrego do Bananal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188,12117123,Fazenda do Laranjal,Fazenda do Laranjal,-1.520.711,-5.065.179,S,FRM,BR,,29.0,,,,0,,316,America/Sao_Paulo,11/01/2020,Fazenda do Laranjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9189,12117124,Fazenda São Sebastião,Fazenda Sao Sebastiao,-1.522.106,-5.065.671,S,FRM,BR,,29.0,,,,0,,333,America/Sao_Paulo,11/01/2020,Fazenda Sao Sebastiao,Fazenda São Sebastião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9190,12117125,Fazenda Inca,Fazenda Inca,-1.524.323,-5.069.406,S,FRM,BR,,29.0,,,,0,,314,America/Sao_Paulo,11/01/2020,Fazenda Inca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9191,12117126,Fazenda Nazaré,Fazenda Nazare,-1.526.888,-506.877,S,FRM,BR,,29.0,,,,0,,288,America/Sao_Paulo,11/01/2020,Fazenda Nazare,Fazenda Nazaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9192,12117127,Fazenda São Sebastião,Fazenda Sao Sebastiao,-1.531.732,-5.063.681,S,FRM,BR,,29.0,,,,0,,331,America/Sao_Paulo,11/01/2020,Fazenda Sao Sebastiao,Fazenda São Sebastião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9193,12117128,Fazenda São Félix,Fazenda Sao Felix,-153.204,-5.070.679,S,FRM,BR,,29.0,,,,0,,291,America/Sao_Paulo,11/01/2020,Fazenda Sao Felix,Fazenda São Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9194,12117129,Fazenda São José das Almas,Fazenda Sao Jose das Almas,-1.534.174,-5.065.651,S,FRM,BR,,29.0,,,,0,,346,America/Sao_Paulo,11/01/2020,Fazenda Sao Jose das Almas,Fazenda São José das Almas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9195,12117130,Fazenda do Brejinho,Fazenda do Brejinho,-1.534.359,-5.072.013,S,FRM,BR,,29.0,,,,0,,326,America/Sao_Paulo,11/01/2020,Fazenda do Brejinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9196,12117131,Fazenda Santana,Fazenda Santana,-153.678,-507.111,S,FRM,BR,,29.0,,,,0,,333,America/Sao_Paulo,11/01/2020,Fazenda Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9197,12117132,Fazenda da Baunilha,Fazenda da Baunilha,-1.533.086,-5.081.474,S,FRM,BR,,29.0,,,,0,,353,America/Sao_Paulo,11/01/2020,Fazenda da Baunilha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9198,12117133,Fazenda do Mato Grande,Fazenda do Mato Grande,-1.537.068,-5.080.058,S,FRM,BR,,29.0,,,,0,,352,America/Sao_Paulo,11/01/2020,Fazenda do Mato Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9199,12117134,Fazenda das Araras,Fazenda das Araras,-1.535.713,-5.090.422,S,FRM,BR,,29.0,,,,0,,331,America/Sao_Paulo,11/01/2020,Fazenda das Araras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,12117135,Fazenda Boa Esperança,Fazenda Boa Esperanca,-1.530.213,-5.083.547,S,FRM,BR,,29.0,,,,0,,347,America/Sao_Paulo,11/01/2020,Fazenda Boa Esperanca,Fazenda Boa Esperança,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9201,12117136,Fazenda da Baunilha,Fazenda da Baunilha,-1.529.002,-5.080.571,S,FRM,BR,,29.0,,,,0,,341,America/Sao_Paulo,11/01/2020,Fazenda da Baunilha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9202,12117137,Fazenda do Remanso,Fazenda do Remanso,-1.530.952,-509.348,S,FRM,BR,,29.0,,,,0,,312,America/Sao_Paulo,11/01/2020,Fazenda do Remanso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
