geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername120,othername130,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername71,othername72,othername73,othername74,othername75,othername76,othername77,othername78,othername79,othername80
3446972,Ribeirão Tanguro,Ribeirao Tanguro,Ribeirao Tanguro$Ribeirão Tanguro$Rio Tanguro,-1.260.443,-5.292.224,H,STM,BR,,14,,,,0,,290,America/Cuiaba,11/06/2020,Ribeirao Tanguro,Ribeirão Tanguro,Rio Tanguro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446973,Rio Tangui,Rio Tangui,Rio Tangui,-2.021.667,-40.35,H,STM,BR,,8,,,,0,,5,America/Sao_Paulo,05/12/2012,Rio Tangui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446974,Tanguá,Tangua,,-2.273.028,-4.271.417,P,PPL,BR,,21,3305752.0,,,23740,,30,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446975,Ribeirão Tangará,Ribeirao Tangara,,-23.1,-50.85,H,STM,BR,,18,,,,0,,348,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446976,Tangará,Tangara,Tangara$Tangará,-1.986.667,-47.85,S,RSTN,BR,,15,3170107.0,,,0,,657,America/Sao_Paulo,09/02/2013,Tangara,Tangará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446977,Tangará,Tangara,Rio Bonita$Rio Bonito,-2.710.472,-5.124.722,P,PPL,BR,BR,26,4217907.0,,,0,,633,America/Sao_Paulo,03/08/2012,Rio Bonita,Rio Bonito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446978,Tancredinho,Tancredinho,Tancredinho,-1.963.333,-40.75,P,PPL,BR,,8,3201506.0,,,0,,152,America/Sao_Paulo,05/12/2012,Tancredinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446979,Tanabi,Tanabi,Tanaby,-2.062.639,-4.964.917,P,PPL,BR,,27,3553401.0,,,18227,,519,America/Sao_Paulo,03/08/2012,Tanaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446980,Tamoios,Tamoios,Campos Novos,-2.271.667,-4.203.111,P,PPLL,BR,BR,21,3300704.0,,,0,,14,America/Sao_Paulo,03/08/2012,Campos Novos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446981,Tamoio,Tamoio,Tamayo$Tamoio,-2.191.667,-48.05,S,RSTN,BR,BR,27,3519303.0,,,0,,795,America/Sao_Paulo,03/08/2012,Tamayo,Tamoio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446982,Tamburi Velho,Tamburi Velho,,-1.298.333,-40.6,P,PPL,BR,,5,2903805.0,,,0,,294,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446983,Tamburi,Tamburi,Tamburi$Tambury,-1.300.463,-4.053.216,P,PPL,BR,,5,2920809.0,,,0,,294,America/Bahia,11/01/2013,Tamburi,Tambury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446984,Tamburi,Tamburi,,-1.183.333,-4.281.667,P,PPL,BR,,5,2904506.0,,,0,,489,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446985,Tamburi,Tamburi,Tamboril$Tamburi,-10.6,-4.358.333,P,PPL,BR,BR,5,2904753.0,,,0,,536,America/Bahia,03/08/2012,Tamboril,Tamburi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446986,Tamboroú,Tamborou,,-1.323.333,-4.176.667,P,PPL,BR,,5,2924306.0,,,0,,1049,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446987,Tamborilzinho,Tamborilzinho,Tamborilzinho,-1.658.389,-4.416.694,P,PPL,BR,,15,3118809.0,,,0,,843,America/Sao_Paulo,09/02/2013,Tamborilzinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
