,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername70,othername71,othername72,othername73
3682,7537677,Rio Escola,Rio Escola,-230.094,-4.355.103,H,STM,BR,,21,,,,0,,6,America/Sao_Paulo,21/01/2012,Rio Escola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,7537678,Rio Domingos Ferro,Rio Domingos Ferro,-2.301.312,-4.355.291,H,STM,BR,,21,,,,0,,5,America/Sao_Paulo,21/01/2012,Rio Domingos Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,7537679,Sítio Burle Marx,Sitio Burle Marx,-2.301.826,-4.354.296,P,PPLL,BR,,21,3304557.0,,,0,,9,America/Sao_Paulo,03/08/2012,Sitio Burle Marx,Sítio Burle Marx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,7537680,Rio Santo Antônio,Rio Santo Antonio,-2.301.609,-4.355.377,H,STM,BR,,21,,,,0,,4,America/Sao_Paulo,21/01/2012,Rio Santo Antonio,Rio Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,7537681,Serra das Bicas,Serra das Bicas,-230.235,-4.353.435,T,MTS,BR,,21,,,,0,482.0,410,America/Sao_Paulo,21/01/2012,Serra das Bicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,7537682,Canal das Piabas,Canal das Piabas,-2.302.083,-434.934,H,CNL,BR,,21,,,,0,,5,America/Sao_Paulo,21/01/2012,Canal das Piabas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,7537683,Caeté,Caete,-2.302.269,-4.350.883,P,PPLX,BR,,21,3304557.0,,,0,,3,America/Sao_Paulo,03/08/2012,Caete,Caeté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,7537684,Pau Ferro,Pau Ferro,-2.301.529,-4.351.662,P,PPLX,BR,,21,3304557.0,,,0,,7,America/Sao_Paulo,03/08/2012,Pau Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,7537685,Cemitério de Piabas,Cemiterio de Piabas,-2.301.126,-4.352.055,S,CMTY,BR,,21,3304557.0,,,0,,39,America/Sao_Paulo,03/08/2012,Cemiterio de Piabas,Cemitério de Piabas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,7537686,Morro da Grota Funda,Morro da Grota Funda,-2.301.128,-4.352.736,T,HLL,BR,,21,3304557.0,,,0,287.0,259,America/Sao_Paulo,03/08/2012,Morro da Grota Funda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,7537687,Grota Funda,Grota Funda,-230.085,-435.182,P,PPLX,BR,,21,3304557.0,,,0,,56,America/Sao_Paulo,03/08/2012,Grota Funda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,7537688,Morro do Rio Bonito,Morro do Rio Bonito,-2.300.649,-4.351.452,T,HLL,BR,,21,3304557.0,,,0,133.0,68,America/Sao_Paulo,03/08/2012,Morro do Rio Bonito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,7537689,Campos de Sernambetiba,Campos de Sernambetiba,-2.300.093,-4.348.873,H,WTLD,BR,,21,,,,0,,3,America/Sao_Paulo,21/01/2012,Campos de Sernambetiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,7537690,Serra Geral de Guaratiba,Serra Geral de Guaratiba,-229.823,-4.351.979,T,MTS,BR,,21,,,,0,402.0,332,America/Sao_Paulo,21/01/2012,Serra Geral de Guaratiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,7537691,Rio Grota Funda,Rio Grota Funda,-2.300.505,-435.511,H,STM,BR,,21,,,,0,,5,America/Sao_Paulo,21/01/2012,Rio Grota Funda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,7537692,Rio Olaria,Rio Olaria,-2.300.867,-4.353.706,H,STM,BR,,21,,,,0,,14,America/Sao_Paulo,21/01/2012,Rio Olaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,7537693,Marangá,Maranga,-2.300.429,-4.345.155,P,PPLX,BR,,21,3304557.0,,,0,,9,America/Sao_Paulo,03/08/2012,Maranga,Marangá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,7537694,Morro do Porto,Morro do Porto,-2.300.275,-4.354.685,T,HLL,BR,,21,3304557.0,,,0,45.0,9,America/Sao_Paulo,03/08/2012,Morro do Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,7537695,Canal do Capitão,Canal do Capitao,-2.300.474,-4.355.159,H,CNL,BR,,21,,,,0,,6,America/Sao_Paulo,21/01/2012,Canal do Capitao,Canal do Capitão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,7537696,Campo do Engenho de Fora,Campo do Engenho de Fora,-2.299.852,-4.357.042,L,FLD,BR,,21,,,,0,,2,America/Sao_Paulo,21/01/2012,Campo do Engenho de Fora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,7537697,Campo da Ilha,Campo da Ilha,-2.299.466,-4.355.494,L,FLD,BR,,21,,,,0,,3,America/Sao_Paulo,21/01/2012,Campo da Ilha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,7537698,Matriz de Guaratiba,Matriz de Guaratiba,-2.299.139,-4.357.637,P,PPLX,BR,,21,3304557.0,,,0,,12,America/Sao_Paulo,03/08/2012,Matriz de Guaratiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,7537699,Ponto da Matriz,Ponto da Matriz,-2.298.571,-4.357.205,P,PPLX,BR,,21,3304557.0,,,0,,9,America/Sao_Paulo,03/08/2012,Ponto da Matriz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,7537700,Morro Cavado,Morro Cavado,-2.298.162,-4.357.659,T,HLL,BR,,21,3304557.0,,,0,118.0,73,America/Sao_Paulo,03/08/2012,Morro Cavado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,7537701,Cemitério de Guaratiba,Cemiterio de Guaratiba,-2.298.456,-435.576,S,CMTY,BR,,21,3304557.0,,,0,,16,America/Sao_Paulo,03/08/2012,Cemiterio de Guaratiba,Cemitério de Guaratiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,7537702,Morro do Engenho Novo,Morro do Engenho Novo,-2.298.533,-4.355.221,T,HLL,BR,,21,3304557.0,,,0,84.0,45,America/Sao_Paulo,03/08/2012,Morro do Engenho Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,7537703,Baixada do Engenho Novo,Baixada do Engenho Novo,-2.297.658,-435.476,L,LCTY,BR,,21,,,,0,,16,America/Sao_Paulo,21/01/2012,Baixada do Engenho Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,7537704,Morro do Capitão Inácio,Morro do Capitao Inacio,-2.297.789,-435.624,T,HLL,BR,,21,3304557.0,,,0,274.0,230,America/Sao_Paulo,03/08/2012,Morro do Capitao Inacio,Morro do Capitão Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,7537705,Carapiá,Carapia,-2.296.826,-4.357.814,P,PPLX,BR,,21,3304557.0,,,0,,30,America/Sao_Paulo,03/08/2012,Carapia,Carapiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,7537706,Rio Carapiá,Rio Carapia,-2.297.693,-4.358.342,H,STM,BR,,21,,,,0,,9,America/Sao_Paulo,21/01/2012,Rio Carapia,Rio Carapiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,7537707,Morro do Carapiá,Morro do Carapia,-2.296.423,-43.584,T,HLL,BR,,21,3304557.0,,,0,109.0,84,America/Sao_Paulo,03/08/2012,Morro do Carapia,Morro do Carapiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,7537708,Serra do Carapiá,Serra do Carapia,-2.296.027,-4.356.175,T,MTS,BR,,21,,,,0,226.0,138,America/Sao_Paulo,21/01/2012,Serra do Carapia,Serra do Carapiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,7537709,Serra do Cabuçu,Serra do Cabucu,-2.296.055,-4.355.214,T,MTS,BR,,21,,,,0,379.0,331,America/Sao_Paulo,21/01/2012,Serra do Cabucu,Serra do Cabuçu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,7537710,Vale das Tachas,Vale das Tachas,-2.295.568,-4.353.363,T,VAL,BR,,21,,,,0,,119,America/Sao_Paulo,21/01/2012,Vale das Tachas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,7537711,Riacho das Andorinhas,Riacho das Andorinhas,-2.295.975,-4.353.956,H,STM,BR,,21,,,,0,,59,America/Sao_Paulo,21/01/2012,Riacho das Andorinhas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,7537712,Riacho das Tachas,Riacho das Tachas,-229.661,-4.354.241,H,STM,BR,,21,,,,0,,23,America/Sao_Paulo,21/01/2012,Riacho das Tachas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,7537713,Riacho Boqueirão,Riacho Boqueirao,-2.296.624,-4.354.234,H,STM,BR,,21,,,,0,,23,America/Sao_Paulo,21/01/2012,Riacho Boqueirao,Riacho Boqueirão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,7537714,Alto do Boqueirão,Alto do Boqueirao,-2.296.468,-4.352.579,T,MT,BR,,21,3304557.0,,,0,443.0,412,America/Sao_Paulo,03/08/2012,Alto do Boqueirao,Alto do Boqueirão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,7537715,Rio Cabaceiro,Rio Cabaceiro,-2.299.689,-4.354.931,H,STM,BR,,21,,,,0,,3,America/Sao_Paulo,21/01/2012,Rio Cabaceiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,7537716,Morro do Francês,Morro do Frances,-2.298.629,-4.352.048,T,MT,BR,,21,3304557.0,,,0,347.0,307,America/Sao_Paulo,03/08/2012,Morro do Frances,Morro do Francês,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,7537717,Morro do Elias,Morro do Elias,-2.298.796,-4.350.678,T,HLL,BR,,21,3304557.0,,,0,123.0,79,America/Sao_Paulo,03/08/2012,Morro do Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,7537718,Cascalho,Cascalho,-229.912,-4.349.867,P,PPLX,BR,,21,3304557.0,,,0,,5,America/Sao_Paulo,03/08/2012,Cascalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,7537719,Canal do Cascalho,Canal do Cascalho,-2.300.323,-4.349.403,H,CNL,BR,,21,,,,0,,4,America/Sao_Paulo,21/01/2012,Canal do Cascalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,7537720,Rio Morgado,Rio Morgado,-2.297.263,-4.350.191,H,STM,BR,,21,,,,0,,54,America/Sao_Paulo,21/01/2012,Rio Morgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,7537721,Haras Pegasus,Haras Pegasus,-2.297.759,-434.978,L,PRK,BR,,21,,,,0,,20,America/Sao_Paulo,21/01/2012,Haras Pegasus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,7537722,Morro da Toca Pequena,Morro da Toca Pequena,-229.742,-4.351.743,T,MT,BR,,21,3304557.0,,,0,447.0,403,America/Sao_Paulo,03/08/2012,Morro da Toca Pequena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,7537723,Serra das Tocas,Serra das Tocas,-2.297.416,-435.175,T,MTS,BR,,21,,,,0,447.0,403,America/Sao_Paulo,21/01/2012,Serra das Tocas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,7537724,Morro do Cabungui,Morro do Cabungui,-2.296.035,-4.350.867,T,MT,BR,,21,3304557.0,,,0,545.0,424,America/Sao_Paulo,03/08/2012,Morro do Cabungui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,7537725,Rio Cabungui,Rio Cabungui,-2.297.352,-4.349.657,H,STM,BR,,21,,,,0,,19,America/Sao_Paulo,21/01/2012,Rio Cabungui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,7537726,Rio da Cocboeira,Rio da Cocboeira,-2.296.821,-4.350.939,H,STM,BR,,21,,,,0,,210,America/Sao_Paulo,21/01/2012,Rio da Cocboeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,7537727,Alto da Bela Vista,Alto da Bela Vista,-2.294.861,-4.350.681,T,MT,BR,,21,3304557.0,,,0,645.0,577,America/Sao_Paulo,03/08/2012,Alto da Bela Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,7537728,Alto da Capelinha,Alto da Capelinha,-2.294.549,-4.350.504,T,MT,BR,,21,3304557.0,,,0,628.0,585,America/Sao_Paulo,03/08/2012,Alto da Capelinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,7537729,Serra do Rio da Prata,Serra do Rio da Prata,-2.294.549,-4.350.504,T,MTS,BR,,21,,,,0,628.0,585,America/Sao_Paulo,21/01/2012,Serra do Rio da Prata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,7537730,Morro do Cedro,Morro do Cedro,-2.294.385,-4.351.508,T,MT,BR,,21,3304557.0,,,0,384.0,368,America/Sao_Paulo,03/08/2012,Morro do Cedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,7537731,Venda Velha,Venda Velha,-2.293.986,-4.350.829,L,LCTY,BR,,21,,,,0,,363,America/Sao_Paulo,21/01/2012,Venda Velha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,7537732,Morro do Quininho,Morro do Quininho,-2.293.846,-4.350.225,T,MT,BR,,21,3304557.0,,,0,584.0,509,America/Sao_Paulo,03/08/2012,Morro do Quininho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,7537733,Rio dos Caboclos,Rio dos Caboclos,-2.292.671,-435.192,H,STM,BR,,21,,,,0,,37,America/Sao_Paulo,21/01/2012,Rio dos Caboclos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,7537734,Rio Cachoeira,Rio Cachoeira,-229.268,-4.351.934,H,STM,BR,,21,,,,0,,37,America/Sao_Paulo,21/01/2012,Rio Cachoeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,7537735,Floresta dos Caboclos,Floresta dos Caboclos,-2.294.631,-4.354.066,V,FRST,BR,,21,,,,0,,248,America/Sao_Paulo,21/01/2012,Floresta dos Caboclos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,7537736,Fazenda Independência,Fazenda Independencia,-2.294.802,-4.354.626,S,FRM,BR,,21,3304557.0,,,0,,104,America/Sao_Paulo,03/08/2012,Fazenda Independencia,Fazenda Independência,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,7537737,Rio do Chacrinha,Rio do Chacrinha,-2.294.279,-4.356.945,H,STM,BR,,21,,,,0,,14,America/Sao_Paulo,21/01/2012,Rio do Chacrinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,7537738,Cachamorra,Cachamorra,-2.295.129,-4.356.045,P,PPLX,BR,,21,3304557.0,,,0,,24,America/Sao_Paulo,03/08/2012,Cachamorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,7537739,Consulado,Consulado,-2.295.557,-4.357.367,P,PPLX,BR,,21,3304557.0,,,0,,25,America/Sao_Paulo,03/08/2012,Consulado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,7537740,Areal,Areal,-2.295.522,-4.358.281,P,PPLX,BR,,21,3304557.0,,,0,,10,America/Sao_Paulo,03/08/2012,Areal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,7537741,Indústria Michelin,Industria Michelin,-2.294.674,-4.357.081,L,INDS,BR,,21,,,,0,,16,America/Sao_Paulo,21/01/2012,Industria Michelin,Indústria Michelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,7537742,Jardim Monteiro,Jardim Monteiro,-2.293.924,-4.357.214,P,PPLX,BR,,21,3304557.0,,,0,,25,America/Sao_Paulo,03/08/2012,Jardim Monteiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,7537743,Campo Real,Campo Real,-2.293.724,-4.357.285,P,PPLX,BR,,21,3304557.0,,,0,,18,America/Sao_Paulo,03/08/2012,Campo Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,7537744,Jardim Magarça,Jardim Magarca,-2.293.653,-4.358.056,P,PPLX,BR,,21,3304557.0,,,0,,27,America/Sao_Paulo,03/08/2012,Jardim Magarca,Jardim Magarça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,7537745,Bairro Agulhas Negras,Bairro Agulhas Negras,-229.337,-4.356.213,P,PPLX,BR,,21,3304557.0,,,0,,19,America/Sao_Paulo,03/08/2012,Bairro Agulhas Negras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,7537746,Parque Boa Esperança,Parque Boa Esperanca,-2.292.941,-4.356.264,P,PPLX,BR,,21,3304557.0,,,0,,19,America/Sao_Paulo,03/08/2012,Parque Boa Esperanca,Parque Boa Esperança,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,7537747,Bairro Salvador,Bairro Salvador,-2.292.716,-4.355.753,P,PPLX,BR,,21,3304557.0,,,0,,21,America/Sao_Paulo,03/08/2012,Bairro Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,7537748,Bairro Maria José,Bairro Maria Jose,-2.292.251,-4.355.309,P,PPLX,BR,,21,3304557.0,,,0,,24,America/Sao_Paulo,03/08/2012,Bairro Maria Jose,Bairro Maria José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,7537749,Rio Cantagalo,Rio Cantagalo,-229.254,-4.357.382,H,STM,BR,,21,,,,0,,29,America/Sao_Paulo,21/01/2012,Rio Cantagalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,7537750,Bairro Afonso Vizeu,Bairro Afonso Vizeu,-2.292.375,-4.357.351,P,PPLX,BR,,21,3304557.0,,,0,,42,America/Sao_Paulo,03/08/2012,Bairro Afonso Vizeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,7537751,Morro do Luis Barata,Morro do Luis Barata,-2.291.759,-4.357.149,T,HLL,BR,,21,3304557.0,,,0,195.0,146,America/Sao_Paulo,03/08/2012,Morro do Luis Barata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,7537752,Jardim Nova Guaratiba,Jardim Nova Guaratiba,-2.292.433,-4.356.448,P,PPLX,BR,,21,3304557.0,,,0,,21,America/Sao_Paulo,03/08/2012,Jardim Nova Guaratiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,7537753,Jardim Iaraqua,Jardim Iaraqua,-2.292.152,-4.356.011,P,PPLX,BR,,21,3304557.0,,,0,,21,America/Sao_Paulo,03/08/2012,Jardim Iaraqua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,7537754,Vila Comari,Vila Comari,-2.291.782,-4.355.836,P,PPLX,BR,,21,3304557.0,,,0,,32,America/Sao_Paulo,03/08/2012,Vila Comari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,7537755,Bairro Morada do Campo,Bairro Morada do Campo,-2.291.991,-4.354.772,P,PPLX,BR,,21,3304557.0,,,0,,26,America/Sao_Paulo,03/08/2012,Bairro Morada do Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,7537756,Conjunto Sargento João Lima,Conjunto Sargento Joao Lima,-229.236,-4.354.062,P,PPLX,BR,,21,3304557.0,,,0,,24,America/Sao_Paulo,03/08/2012,Conjunto Sargento Joao Lima,Conjunto Sargento João Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,7537757,Vila Jardim Campo Grande,Vila Jardim Campo Grande,-2.291.679,-4.353.609,P,PPLX,BR,,21,3304557.0,,,0,,28,America/Sao_Paulo,03/08/2012,Vila Jardim Campo Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
